Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.07.153.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;1,39;1,39;3,68;-2,29;3,68;0,00;3,68;-2,29;3,68;-2,29;0,00;0,00;-3,68;1,39
06.07.153.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;1,39;1,39;3,68;-2,29;3,68;0,00;3,68;-2,29;3,68;-2,29;0,00;0,00;-3,68;1,39
06.07.153.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2090-89).;0,00;0,54;0,54;1,42;-0,88;1,42;0,00;1,42;-0,88;1,42;-0,88;0,00;0,00;-1,42;0,54
06.07.153.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2091-35).;0,00;0,85;0,85;2,26;-1,41;2,26;0,00;2,26;-1,41;2,26;-1,41;0,00;0,00;-2,26;0,85
06.07.153.Τ000;Ταμειακό Υπόλοιπο;0,00;256,30;256,30;0,00;256,30;0,00;0,00;0,00;256,30;0,00;256,30;0,00;0,00;0,00;256,30
06.07.153.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;256,30;256,30;0,00;256,30;0,00;0,00;0,00;256,30;0,00;256,30;0,00;0,00;0,00;256,30
06.07.153.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;256,30;256,30;0,00;256,30;0,00;0,00;0,00;256,30;0,00;256,30;0,00;0,00;0,00;256,30
06.07.153.ΤΑΜΥ;Ταμειακό Υπόλοιπο;0,00;256,30;256,30;0,00;256,30;0,00;0,00;0,00;256,30;0,00;256,30;0,00;0,00;0,00;256,30
06.07.153.ΤΑΜΥ.01;Ταμειακό υπόλοιπο (2091-35);0,00;98,71;98,71;0,00;98,71;0,00;0,00;0,00;98,71;0,00;98,71;0,00;0,00;0,00;98,71
06.07.153.ΤΑΜΥ.02;Ταμειακό υπόλοιπο (2090-89);0,00;157,59;157,59;0,00;157,59;0,00;0,00;0,00;157,59;0,00;157,59;0,00;0,00;0,00;157,59
06.07.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;450.000,00;530.312,00;980.312,00;863.217,98;117.094,02;863.217,98;0,00;863.217,98;117.094,02;863.217,98;117.094,02;0,00;0,00;-863.217,98;980.312,00
06.07.191.1000;Έσοδα από ΚΑΠ;0,00;530.312,00;530.312,00;863.200,00;-332.888,00;863.200,00;0,00;863.200,00;-332.888,00;863.200,00;-332.888,00;0,00;0,00;-863.200,00;530.312,00
06.07.191.1200;Έσοδα από ΚΑΠ;0,00;530.312,00;530.312,00;863.200,00;-332.888,00;863.200,00;0,00;863.200,00;-332.888,00;863.200,00;-332.888,00;0,00;0,00;-863.200,00;530.312,00
06.07.191.1250;Έσοδα από ΚΑΠ;0,00;530.312,00;530.312,00;863.200,00;-332.888,00;863.200,00;0,00;863.200,00;-332.888,00;863.200,00;-332.888,00;0,00;0,00;-863.200,00;530.312,00
06.07.191.1252;Έσοδα από ΚΑΠ;0,00;530.312,00;530.312,00;863.200,00;-332.888,00;863.200,00;0,00;863.200,00;-332.888,00;863.200,00;-332.888,00;0,00;0,00;-863.200,00;530.312,00
06.07.191.1252.2;Έσοδα από ΚΑΠ για μεταφορά μαθητών;0,00;530.312,00;530.312,00;863.200,00;-332.888,00;863.200,00;0,00;863.200,00;-332.888,00;863.200,00;-332.888,00;0,00;0,00;-863.200,00;530.312,00
06.07.191.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;17,98;-17,98;17,98;0,00;17,98;-17,98;17,98;-17,98;0,00;0,00;-17,98;0,00
06.07.191.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;17,98;-17,98;17,98;0,00;17,98;-17,98;17,98;-17,98;0,00;0,00;-17,98;0,00
06.07.191.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;17,98;-17,98;17,98;0,00;17,98;-17,98;17,98;-17,98;0,00;0,00;-17,98;0,00
06.07.191.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;17,98;-17,98;17,98;0,00;17,98;-17,98;17,98;-17,98;0,00;0,00;-17,98;0,00
06.07.191.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2088 04).;0,00;0,00;0,00;17,98;-17,98;17,98;0,00;17,98;-17,98;17,98;-17,98;0,00;0,00;-17,98;0,00
06.07.191.Τ000;Ταμειακό Υπόλοιπο;450.000,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00
06.07.191.ΤΑ00;Ταμειακό Υπόλοιπο;450.000,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00
06.07.191.ΤΑΜ0;Ταμειακό Υπόλοιπο;450.000,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00
06.07.191.ΤΑΜΥ;Ταμειακό Υπόλοιπο;450.000,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00
06.07.191.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο (2224 48);450.000,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00;0,00;450.000,00;0,00;0,00;0,00;450.000,00
06.07.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.350.000,00;4.030.131,77;5.380.131,77;3.048.483,37;2.331.648,40;3.048.483,37;0,00;3.048.483,37;2.331.648,40;3.048.483,37;2.331.648,40;0,00;0,00;-3.048.483,37;5.380.131,77
06.07.192.1000;Έσοδα από ΚΑΠ;0,00;4.019.688,00;4.019.688,00;3.028.524,34;991.163,66;3.028.524,34;0,00;3.028.524,34;991.163,66;3.028.524,34;991.163,66;0,00;0,00;-3.028.524,34;4.019.688,00
06.07.192.1200;Έσοδα από ΚΑΠ;0,00;4.019.688,00;4.019.688,00;3.028.524,34;991.163,66;3.028.524,34;0,00;3.028.524,34;991.163,66;3.028.524,34;991.163,66;0,00;0,00;-3.028.524,34;4.019.688,00
06.07.192.1250;Έσοδα από ΚΑΠ;0,00;4.019.688,00;4.019.688,00;3.028.524,34;991.163,66;3.028.524,34;0,00;3.028.524,34;991.163,66;3.028.524,34;991.163,66;0,00;0,00;-3.028.524,34;4.019.688,00
06.07.192.1252;Έσοδα από ΚΑΠ;0,00;4.019.688,00;4.019.688,00;3.028.524,34;991.163,66;3.028.524,34;0,00;3.028.524,34;991.163,66;3.028.524,34;991.163,66;0,00;0,00;-3.028.524,34;4.019.688,00
06.07.192.1252.2;¨Εσοδα από ΚΑΠ για μεταφορά μαθητών;0,00;4.019.688,00;4.019.688,00;3.028.524,34;991.163,66;3.028.524,34;0,00;3.028.524,34;991.163,66;3.028.524,34;991.163,66;0,00;0,00;-3.028.524,34;4.019.688,00
06.07.192.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;10.443,77;10.443,77;19.959,03;-9.515,26;19.959,03;0,00;19.959,03;-9.515,26;19.959,03;-9.515,26;0,00;0,00;-19.959,03;10.443,77
06.07.192.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;10.443,77;10.443,77;19.959,03;-9.515,26;19.959,03;0,00;19.959,03;-9.515,26;19.959,03;-9.515,26;0,00;0,00;-19.959,03;10.443,77
06.07.192.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;10.443,77;10.443,77;19.959,03;-9.515,26;19.959,03;0,00;19.959,03;-9.515,26;19.959,03;-9.515,26;0,00;0,00;-19.959,03;10.443,77
06.07.192.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;10.443,77;10.443,77;19.959,03;-9.515,26;19.959,03;0,00;19.959,03;-9.515,26;19.959,03;-9.515,26;0,00;0,00;-19.959,03;10.443,77
06.07.192.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2224-48).;0,00;10.443,77;10.443,77;19.959,03;-9.515,26;19.959,03;0,00;19.959,03;-9.515,26;19.959,03;-9.515,26;0,00;0,00;-19.959,03;10.443,77
06.07.192.Τ000;Ταμειακό Υπόλοιπο;1.350.000,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00
06.07.192.ΤΑ00;Ταμειακό Υπόλοιπο;1.350.000,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00
06.07.192.ΤΑΜ0;Ταμειακό Υπόλοιπο;1.350.000,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00
06.07.192.ΤΑΜΥ;Ταμειακό Υπόλοιπο (2224 48);1.350.000,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00;0,00;1.350.000,00;0,00;0,00;0,00;1.350.000,00
06.07.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;114.329,25;872.692,50;987.021,75;388.112,47;598.909,28;388.112,47;0,00;388.112,47;598.909,28;388.112,47;598.909,28;0,00;0,00;-388.112,47;987.021,75
06.07.291.0000;Επιχορηγήσεις;0,00;3.922,00;3.922,00;3.922,00;0,00;3.922,00;0,00;3.922,00;0,00;3.922,00;0,00;0,00;0,00;-3.922,00;3.922,00
06.07.291.0100;Επιχορηγήσεις από τον τακτικό κρατικό προϋπολογισμό;0,00;1.002,00;1.002,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;0,00;0,00;-1.002,00;1.002,00
06.07.291.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;1.002,00;1.002,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;0,00;0,00;-1.002,00;1.002,00
06.07.291.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;1.002,00;1.002,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;0,00;0,00;-1.002,00;1.002,00
06.07.291.0159.4;Επιχορηγήσεις για το πρόγραμμα γεωργικών στατιστικών (2072-93);0,00;1.002,00;1.002,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;1.002,00;0,00;0,00;0,00;-1.002,00;1.002,00
06.07.291.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα & Ειδικούς Λογαριασμούς Εσωτερικού;0,00;2.920,00;2.920,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;0,00;0,00;-2.920,00;2.920,00
06.07.291.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;2.920,00;2.920,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;0,00;0,00;-2.920,00;2.920,00
06.07.291.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ , Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;2.920,00;2.920,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;0,00;0,00;-2.920,00;2.920,00
06.07.291.0211.4;Επιχορήγηση ΚΤΓΚΔ για φυτοπαθολογία (2072 93);0,00;2.920,00;2.920,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;2.920,00;0,00;0,00;0,00;-2.920,00;2.920,00
06.07.291.1000;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;114.329,25;763.800,00;878.129,25;381.327,15;496.802,10;381.327,15;0,00;381.327,15;496.802,10;381.327,15;496.802,10;0,00;0,00;-381.327,15;878.129,25
06.07.291.1200;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;114.329,25;763.800,00;878.129,25;381.327,15;496.802,10;381.327,15;0,00;381.327,15;496.802,10;381.327,15;496.802,10;0,00;0,00;-381.327,15;878.129,25
06.07.291.1250;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;114.329,25;763.800,00;878.129,25;381.327,15;496.802,10;381.327,15;0,00;381.327,15;496.802,10;381.327,15;496.802,10;0,00;0,00;-381.327,15;878.129,25
06.07.291.1252;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;114.329,25;763.800,00;878.129,25;381.327,15;496.802,10;381.327,15;0,00;381.327,15;496.802,10;381.327,15;496.802,10;0,00;0,00;-381.327,15;878.129,25
06.07.291.1252.1;Έσοδα από ΚΑΠ  για λειτουργικές ανάγκες ΔΑΚΟΚΤΟΝΙΑΣ  (Λογ. 2083 80);114.329,25;763.800,00;878.129,25;381.327,15;496.802,10;381.327,15;0,00;381.327,15;496.802,10;381.327,15;496.802,10;0,00;0,00;-381.327,15;878.129,25
06.07.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;907,54;907,54;2.502,59;-1.595,05;2.502,59;0,00;2.502,59;-1.595,05;2.502,59;-1.595,05;0,00;0,00;-2.502,59;907,54
06.07.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;907,54;907,54;2.502,59;-1.595,05;2.502,59;0,00;2.502,59;-1.595,05;2.502,59;-1.595,05;0,00;0,00;-2.502,59;907,54
06.07.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;907,54;907,54;2.502,59;-1.595,05;2.502,59;0,00;2.502,59;-1.595,05;2.502,59;-1.595,05;0,00;0,00;-2.502,59;907,54
06.07.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;907,54;907,54;2.502,59;-1.595,05;2.502,59;0,00;2.502,59;-1.595,05;2.502,59;-1.595,05;0,00;0,00;-2.502,59;907,54
06.07.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες (2072-93).;0,00;584,75;584,75;1.495,85;-911,10;1.495,85;0,00;1.495,85;-911,10;1.495,85;-911,10;0,00;0,00;-1.495,85;584,75
06.07.291.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2083-80).;0,00;322,79;322,79;1.006,74;-683,95;1.006,74;0,00;1.006,74;-683,95;1.006,74;-683,95;0,00;0,00;-1.006,74;322,79
06.07.291.5000;Λοιπά Εσοδα;0,00;0,00;0,00;360,73;-360,73;360,73;0,00;360,73;-360,73;360,73;-360,73;0,00;0,00;-360,73;0,00
06.07.291.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;360,73;-360,73;360,73;0,00;360,73;-360,73;360,73;-360,73;0,00;0,00;-360,73;0,00
06.07.291.5510;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;166,99;-166,99;166,99;0,00;166,99;-166,99;166,99;-166,99;0,00;0,00;-166,99;0,00
06.07.291.5511;Επιστροφή χρημάτων για τακτοποίηση χρηματικών ενταλμάτων προπληρωμής;0,00;0,00;0,00;166,99;-166,99;166,99;0,00;166,99;-166,99;166,99;-166,99;0,00;0,00;-166,99;0,00
06.07.291.5520;Επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;193,74;-193,74;193,74;0,00;193,74;-193,74;193,74;-193,74;0,00;0,00;-193,74;0,00
06.07.291.5529;Λοιπές επιστροφές ποσών που καταβλήθηκαν χωρίς να οφείλονται;0,00;0,00;0,00;193,74;-193,74;193,74;0,00;193,74;-193,74;193,74;-193,74;0,00;0,00;-193,74;0,00
06.07.291.Τ000;Ταμειακό Υπόλοιπο;0,00;104.062,96;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96
06.07.291.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;104.062,96;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96
06.07.291.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;104.062,96;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96
06.07.291.ΤΑΜΥ;Ταμειακό Υπόλοιπο;0,00;104.062,96;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96;0,00;104.062,96;0,00;0,00;0,00;104.062,96
06.07.291.ΤΑΜΥ.01;Ταμειακό υπόλοιπο (2072-93);0,00;44.859,04;44.859,04;0,00;44.859,04;0,00;0,00;0,00;44.859,04;0,00;44.859,04;0,00;0,00;0,00;44.859,04
06.07.291.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο (2083 80);0,00;59.203,92;59.203,92;0,00;59.203,92;0,00;0,00;0,00;59.203,92;0,00;59.203,92;0,00;0,00;0,00;59.203,92
06.07.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;10.172,30;83.830,02;94.002,32;29.532,70;64.469,62;29.532,70;0,00;29.532,70;64.469,62;29.532,70;64.469,62;0,00;0,00;-29.532,70;94.002,32
06.07.292.0000;Επιχορηγήσεις;0,00;20.000,00;20.000,00;25.339,00;-5.339,00;25.339,00;0,00;25.339,00;-5.339,00;25.339,00;-5.339,00;0,00;0,00;-25.339,00;20.000,00
06.07.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;0,00;20.000,00;20.000,00;389,00;19.611,00;389,00;0,00;389,00;19.611,00;389,00;19.611,00;0,00;0,00;-389,00;20.000,00
06.07.292.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;20.000,00;20.000,00;389,00;19.611,00;389,00;0,00;389,00;19.611,00;389,00;19.611,00;0,00;0,00;-389,00;20.000,00
06.07.292.0159;Επιχορήγηση  για λοιπές δαπάνες ( Εξυγίανση ζωϊκού κεφαλαίου κλπ) (2222 59);0,00;20.000,00;20.000,00;389,00;19.611,00;389,00;0,00;389,00;19.611,00;389,00;19.611,00;0,00;0,00;-389,00;20.000,00
06.07.292.0159.α.;Εσοδα σπερματέγχυσης (2072 93);0,00;20.000,00;20.000,00;389,00;19.611,00;389,00;0,00;389,00;19.611,00;389,00;19.611,00;0,00;0,00;-389,00;20.000,00
06.07.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;0,00;0,00;24.950,00;-24.950,00;24.950,00;0,00;24.950,00;-24.950,00;24.950,00;-24.950,00;0,00;0,00;-24.950,00;0,00
06.07.292.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;0,00;0,00;24.950,00;-24.950,00;24.950,00;0,00;24.950,00;-24.950,00;24.950,00;-24.950,00;0,00;0,00;-24.950,00;0,00
06.07.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;0,00;0,00;24.950,00;-24.950,00;24.950,00;0,00;24.950,00;-24.950,00;24.950,00;-24.950,00;0,00;0,00;-24.950,00;0,00
06.07.292.0211.1;Επιχορήγηση από Ν.Π.Δ.Δ (ΚΤΓΚ) - Σπερματέγχυση (2072 93);0,00;0,00;0,00;93,00;-93,00;93,00;0,00;93,00;-93,00;93,00;-93,00;0,00;0,00;-93,00;0,00
06.07.292.0211.2;Επιχορήγηση για δαπάνες εξυγίανσης ζωϊκού κεφαλαίου, βρουκέλωσης, μελιταίου κλπ (Λογ/σμός 2072 93);0,00;0,00;0,00;24.857,00;-24.857,00;24.857,00;0,00;24.857,00;-24.857,00;24.857,00;-24.857,00;0,00;0,00;-24.857,00;0,00
06.07.292.1000;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;10.172,30;4.200,00;14.372,30;4.193,70;10.178,60;4.193,70;0,00;4.193,70;10.178,60;4.193,70;10.178,60;0,00;0,00;-4.193,70;14.372,30
06.07.292.1200;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;10.172,30;4.200,00;14.372,30;4.193,70;10.178,60;4.193,70;0,00;4.193,70;10.178,60;4.193,70;10.178,60;0,00;0,00;-4.193,70;14.372,30
06.07.292.1250;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;10.172,30;4.200,00;14.372,30;4.193,70;10.178,60;4.193,70;0,00;4.193,70;10.178,60;4.193,70;10.178,60;0,00;0,00;-4.193,70;14.372,30
06.07.292.1252;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;10.172,30;4.200,00;14.372,30;4.193,70;10.178,60;4.193,70;0,00;4.193,70;10.178,60;4.193,70;10.178,60;0,00;0,00;-4.193,70;14.372,30
06.07.292.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και  δαπάνες μισθοδόσιας;10.172,30;4.200,00;14.372,30;4.193,70;10.178,60;4.193,70;0,00;4.193,70;10.178,60;4.193,70;10.178,60;0,00;0,00;-4.193,70;14.372,30
06.07.292.Τ000;Ταμειακό Υπόλοιπο;0,00;59.630,02;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02
06.07.292.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;59.630,02;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02
06.07.292.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;59.630,02;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02
06.07.292.ΤΑΜΥ;Ταμειακό Υπόλοιπο;0,00;59.630,02;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02;0,00;59.630,02;0,00;0,00;0,00;59.630,02
06.07.292.ΤΑΜΥ.01;Ταμειακό υπόλοιπο (2072-93);0,00;57.736,31;57.736,31;0,00;57.736,31;0,00;0,00;0,00;57.736,31;0,00;57.736,31;0,00;0,00;0,00;57.736,31
06.07.292.ΤΑΜΥ.02;Ταμειακό Υπόλοιπο (2068 19);0,00;1.893,71;1.893,71;0,00;1.893,71;0,00;0,00;0,00;1.893,71;0,00;1.893,71;0,00;0,00;0,00;1.893,71
06.07.293;ΥΠΗΡΕΣΙΕΣ ΑΛΙΕΙΑΣ;0,00;4.853,56;4.853,56;58,99;4.794,57;58,99;0,00;58,99;4.794,57;58,99;4.794,57;0,00;0,00;-58,99;4.853,56
06.07.293.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;26,87;26,87;58,99;-32,12;58,99;0,00;58,99;-32,12;58,99;-32,12;0,00;0,00;-58,99;26,87
06.07.293.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;26,87;26,87;58,99;-32,12;58,99;0,00;58,99;-32,12;58,99;-32,12;0,00;0,00;-58,99;26,87
06.07.293.3510;Τόκοι από καταθέσεις σε Τράπεζες;0,00;26,87;26,87;58,99;-32,12;58,99;0,00;58,99;-32,12;58,99;-32,12;0,00;0,00;-58,99;26,87
06.07.293.3511;Τόκοι από καταθέσεις σε Τράπεζες (2071-50).;0,00;26,87;26,87;58,99;-32,12;58,99;0,00;58,99;-32,12;58,99;-32,12;0,00;0,00;-58,99;26,87
06.07.293.Τ000;Ταμειακό Υπόλοιπο;0,00;4.826,69;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69
06.07.293.ΤΑ00;Ταμειακό Υπόλοιπο;0,00;4.826,69;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69
06.07.293.ΤΑΜ0;Ταμειακό Υπόλοιπο;0,00;4.826,69;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69
06.07.293.ΤΑΜΥ;Ταμειακό Υπόλοιπο (2071 50);0,00;4.826,69;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69;0,00;4.826,69;0,00;0,00;0,00;4.826,69
06.07.294;ΥΠΗΡΕΣΙΕΣ ΕΓΓΕΙΩΝ ΒΕΛΤΙΩΣΕΩΝ;0,00;11.840,85;11.840,85;2.244,84;9.596,01;2.244,84;0,00;2.244,84;9.596,01;2.244,84;9.596,01;0,00;0,00;-2.244,84;11.840,85
06.07.294.0000;Επιχορηγήσεις;0,00;2.160,00;2.160,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;-2.160,00;2.160,00
06.07.294.0100;Επιχορήγησεις από τον τακτικό κρατικό προϋπολογισμό;0,00;2.160,00;2.160,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;-2.160,00;2.160,00
06.07.294.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;2.160,00;2.160,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;-2.160,00;2.160,00
06.07.294.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;2.160,00;2.160,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;-2.160,00;2.160,00
