Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.07.291.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2072-93);0,00;34.962,12;34.962,12;0,00;34.962,12;0,00;0,00;0,00;34.962,12;0,00;34.962,12;0,00;0,00;0,00;34.962,12
06.07.291.Τ122;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2083-80);0,00;35.991,97;35.991,97;0,00;35.991,97;0,00;0,00;0,00;35.991,97;0,00;35.991,97;0,00;0,00;0,00;35.991,97
06.07.292;ΥΠΗΡΕΣΙΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;24.200,00;90.348,31;114.548,31;47.535,80;67.012,51;47.535,80;0,00;47.535,80;67.012,51;47.535,80;67.012,51;0,00;0,00;-47.535,80;114.548,31
06.07.292.0000;Επιχορηγήσεις;20.000,00;37.784,00;57.784,00;46.784,00;11.000,00;46.784,00;0,00;46.784,00;11.000,00;46.784,00;11.000,00;0,00;0,00;-46.784,00;57.784,00
06.07.292.0100;Επιχορήγηση από τον τακτικό κρατικό προϋπολογισμό;20.000,00;26.080,00;46.080,00;46.784,00;-704,00;46.784,00;0,00;46.784,00;-704,00;46.784,00;-704,00;0,00;0,00;-46.784,00;46.080,00
06.07.292.0110;Επιχορηγήσεις για δαπάνες μισθοδοσίας προσωπικού;0,00;0,00;0,00;25.600,00;-25.600,00;25.600,00;0,00;25.600,00;-25.600,00;25.600,00;-25.600,00;0,00;0,00;-25.600,00;0,00
06.07.292.0111;Επιχορηγήσεις για δαπάνες μισθοδοσίας προσωπικού;0,00;0,00;0,00;25.600,00;-25.600,00;25.600,00;0,00;25.600,00;-25.600,00;25.600,00;-25.600,00;0,00;0,00;-25.600,00;0,00
06.07.292.0150;Επιχορήγηση  για λοιπές δαπάνες;20.000,00;26.080,00;46.080,00;21.184,00;24.896,00;21.184,00;0,00;21.184,00;24.896,00;21.184,00;24.896,00;0,00;0,00;-21.184,00;46.080,00
06.07.292.0159;Εσοδα απο επιχορηγήσεις τακτικού προυπολογισμού;20.000,00;26.080,00;46.080,00;21.184,00;24.896,00;21.184,00;0,00;21.184,00;24.896,00;21.184,00;24.896,00;0,00;0,00;-21.184,00;46.080,00
06.07.292.0159.α.;Εσοδα απο επιχορηγήσεις τακτικού προυπολογισμού (2072 93);20.000,00;26.080,00;46.080,00;21.184,00;24.896,00;21.184,00;0,00;21.184,00;24.896,00;21.184,00;24.896,00;0,00;0,00;-21.184,00;46.080,00
06.07.292.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ, Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;0,00;11.704,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00
06.07.292.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;11.704,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00
06.07.292.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ., Οργανισμούς ή Ειδικούς Λογαριασμούς;0,00;11.704,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00
06.07.292.0211.4;Επιχορήγηση ΚΤΓΚΔ για αγροτικά κτηνιατρεία (2072-93);0,00;11.704,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00;0,00;11.704,00;0,00;0,00;0,00;11.704,00
06.07.292.1000;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;4.200,00;0,00;4.200,00;751,00;3.449,00;751,00;0,00;751,00;3.449,00;751,00;3.449,00;0,00;0,00;-751,00;4.200,00
06.07.292.1200;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;4.200,00;0,00;4.200,00;751,00;3.449,00;751,00;0,00;751,00;3.449,00;751,00;3.449,00;0,00;0,00;-751,00;4.200,00
06.07.292.1250;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;4.200,00;0,00;4.200,00;751,00;3.449,00;751,00;0,00;751,00;3.449,00;751,00;3.449,00;0,00;0,00;-751,00;4.200,00
06.07.292.1252;Έσοδα ΚΑΠ για λειτουργικές δαπάνες;4.200,00;0,00;4.200,00;751,00;3.449,00;751,00;0,00;751,00;3.449,00;751,00;3.449,00;0,00;0,00;-751,00;4.200,00
06.07.292.1252.α;Έσοδα από Κ.Α.Π. για λειτουργικές και  δαπάνες μισθοδόσιας;4.200,00;0,00;4.200,00;751,00;3.449,00;751,00;0,00;751,00;3.449,00;751,00;3.449,00;0,00;0,00;-751,00;4.200,00
06.07.292.5000;Λοιπά Εσοδα;0,00;0,00;0,00;0,80;-0,80;0,80;0,00;0,80;-0,80;0,80;-0,80;0,00;0,00;-0,80;0,00
06.07.292.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;0,80;-0,80;0,80;0,00;0,80;-0,80;0,80;-0,80;0,00;0,00;-0,80;0,00
06.07.292.5510;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;0,80;-0,80;0,80;0,00;0,80;-0,80;0,80;-0,80;0,00;0,00;-0,80;0,00
06.07.292.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;0,80;-0,80;0,80;0,00;0,80;-0,80;0,80;-0,80;0,00;0,00;-0,80;0,00
06.07.292.Τ100;Ταμειακά υπόλοιπα;0,00;52.564,31;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31
06.07.292.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;52.564,31;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31
06.07.292.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2072-93);0,00;52.564,31;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31;0,00;52.564,31;0,00;0,00;0,00;52.564,31
06.07.293;ΥΠΗΡΕΣΙΕΣ ΑΛΙΕΙΑΣ;0,00;1.659,85;1.659,85;46,56;1.613,29;46,56;0,00;46,56;1.613,29;46,56;1.613,29;0,00;0,00;-46,56;1.659,85
06.07.293.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;46,56;-46,56;46,56;0,00;46,56;-46,56;46,56;-46,56;0,00;0,00;-46,56;0,00
06.07.293.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;46,56;-46,56;46,56;0,00;46,56;-46,56;46,56;-46,56;0,00;0,00;-46,56;0,00
06.07.293.3510;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;46,56;-46,56;46,56;0,00;46,56;-46,56;46,56;-46,56;0,00;0,00;-46,56;0,00
06.07.293.3511;Τόκοι από καταθέσεις σε Τράπεζες (2071-50).;0,00;0,00;0,00;46,56;-46,56;46,56;0,00;46,56;-46,56;46,56;-46,56;0,00;0,00;-46,56;0,00
06.07.293.Τ100;Ταμειακά υπόλοιπα;0,00;1.659,85;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85
06.07.293.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;1.659,85;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85
06.07.293.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2071-50);0,00;1.659,85;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85;0,00;1.659,85;0,00;0,00;0,00;1.659,85
06.07.294;ΥΠΗΡΕΣΙΕΣ ΕΓΓΕΙΩΝ ΒΕΛΤΙΩΣΕΩΝ;2.160,00;4.110,39;6.270,39;120,87;6.149,52;120,87;0,00;120,87;6.149,52;120,87;6.149,52;0,00;0,00;-120,87;6.270,39
06.07.294.0000;Επιχορηγήσεις;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00
06.07.294.0100;Επιχορήγησεις από τον τακτικό κρατικό προϋπολογισμό;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00
06.07.294.0200;Επιχορηγήσεις και εισφορές από Ν.Π.Δ.Δ., Ν.Π.Ι.Δ., Οργανισμούς, Ιδρύματα και Ειδικούς Λογαριασμούς Εσωτερικού;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00
06.07.294.0210;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00
06.07.294.0211;Επιχορηγήσεις από Ν.Π.Δ.Δ,, Οργανισμούς ή Ειδικούς Λογαριασμούς;2.160,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00;0,00;2.160,00;0,00;0,00;0,00;2.160,00
06.07.294.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;120,87;-120,87;120,87;0,00;120,87;-120,87;120,87;-120,87;0,00;0,00;-120,87;0,00
06.07.294.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;120,87;-120,87;120,87;0,00;120,87;-120,87;120,87;-120,87;0,00;0,00;-120,87;0,00
06.07.294.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;120,87;-120,87;120,87;0,00;120,87;-120,87;120,87;-120,87;0,00;0,00;-120,87;0,00
06.07.294.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;120,87;-120,87;120,87;0,00;120,87;-120,87;120,87;-120,87;0,00;0,00;-120,87;0,00
06.07.294.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2070-07);0,00;0,00;0,00;120,87;-120,87;120,87;0,00;120,87;-120,87;120,87;-120,87;0,00;0,00;-120,87;0,00
06.07.294.Τ100;Ταμειακά υπόλοιπα;0,00;4.110,39;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39
06.07.294.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;4.110,39;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39
06.07.294.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2070-07);0,00;4.110,39;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39;0,00;4.110,39;0,00;0,00;0,00;4.110,39
06.07.390;ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ;135.430,00;3.186,12;138.616,12;112.525,40;26.090,72;112.525,40;0,00;112.525,40;26.090,72;112.525,40;26.090,72;0,00;0,00;-112.525,40;138.616,12
06.07.390.0000;Επιχορηγήσεις;135.430,00;0,00;135.430,00;87.871,06;47.558,94;87.871,06;0,00;87.871,06;47.558,94;87.871,06;47.558,94;0,00;0,00;-87.871,06;135.430,00
06.07.390.0100;Επιχορήγηση απο τον τακτικό κρατικό προυπολογισμό;135.430,00;0,00;135.430,00;87.871,06;47.558,94;87.871,06;0,00;87.871,06;47.558,94;87.871,06;47.558,94;0,00;0,00;-87.871,06;135.430,00
06.07.390.0150;Επιχορήγηση  για λοιπές δαπάνες;135.430,00;0,00;135.430,00;87.871,06;47.558,94;87.871,06;0,00;87.871,06;47.558,94;87.871,06;47.558,94;0,00;0,00;-87.871,06;135.430,00
06.07.390.0159;Επιχορήγηση  για λοιπές δαπάνες;135.430,00;0,00;135.430,00;87.871,06;47.558,94;87.871,06;0,00;87.871,06;47.558,94;87.871,06;47.558,94;0,00;0,00;-87.871,06;135.430,00
06.07.390.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;20.454,34;-20.454,34;20.454,34;0,00;20.454,34;-20.454,34;20.454,34;-20.454,34;0,00;0,00;-20.454,34;0,00
06.07.390.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;20.454,34;-20.454,34;20.454,34;0,00;20.454,34;-20.454,34;20.454,34;-20.454,34;0,00;0,00;-20.454,34;0,00
06.07.390.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;20.454,34;-20.454,34;20.454,34;0,00;20.454,34;-20.454,34;20.454,34;-20.454,34;0,00;0,00;-20.454,34;0,00
06.07.390.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;20.454,34;-20.454,34;20.454,34;0,00;20.454,34;-20.454,34;20.454,34;-20.454,34;0,00;0,00;-20.454,34;0,00
06.07.390.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2144-93);0,00;0,00;0,00;247,17;-247,17;247,17;0,00;247,17;-247,17;247,17;-247,17;0,00;0,00;-247,17;0,00
06.07.390.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2196 93).;0,00;0,00;0,00;20.207,17;-20.207,17;20.207,17;0,00;20.207,17;-20.207,17;20.207,17;-20.207,17;0,00;0,00;-20.207,17;0,00
06.07.390.4000;Προσαυξήσεις, Πρόστιμα, ,Χρηματικές Ποινές και Παράβολα;0,00;0,00;0,00;4.200,00;-4.200,00;4.200,00;0,00;4.200,00;-4.200,00;4.200,00;-4.200,00;0,00;0,00;-4.200,00;0,00
06.07.390.4200;Πρόστιμα ,Χρηματικές ποινές και Παράβολα;0,00;0,00;0,00;4.200,00;-4.200,00;4.200,00;0,00;4.200,00;-4.200,00;4.200,00;-4.200,00;0,00;0,00;-4.200,00;0,00
06.07.390.4210;Λοιπά Πρόστιμα και Χρηματικές Ποινές;0,00;0,00;0,00;4.200,00;-4.200,00;4.200,00;0,00;4.200,00;-4.200,00;4.200,00;-4.200,00;0,00;0,00;-4.200,00;0,00
06.07.390.4219;Λοιπά Πρόστιμα και Χρηματικές Ποινές;0,00;0,00;0,00;4.200,00;-4.200,00;4.200,00;0,00;4.200,00;-4.200,00;4.200,00;-4.200,00;0,00;0,00;-4.200,00;0,00
06.07.390.4219.α;Λοιπά πρόστιμα & χρηματικές ποινές (Λογ. 214493);0,00;0,00;0,00;4.200,00;-4.200,00;4.200,00;0,00;4.200,00;-4.200,00;4.200,00;-4.200,00;0,00;0,00;-4.200,00;0,00
06.07.390.Τ100;Ταμειακά υπόλοιπα;0,00;3.186,12;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12
06.07.390.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;3.186,12;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12
06.07.390.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2196-93);0,00;3.186,12;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12;0,00;3.186,12;0,00;0,00;0,00;3.186,12
06.07.721;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ;1.309.364,84;1.038.819,52;2.348.184,36;1.525.590,69;822.593,67;1.525.590,69;0,00;1.525.590,69;822.593,67;1.529.052,75;819.131,61;-3.462,06;0,00;-1.525.590,69;2.348.184,36
06.07.721.0000;Επιχορηγήσεις;0,00;1.151,73;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73
06.07.721.0100;Επιχορήγηση απο τον τακτικό κρατικό προυπολογισμό;0,00;1.151,73;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73
06.07.721.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;1.151,73;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73
06.07.721.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;1.151,73;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73
06.07.721.0159.4;Επιχορηγήσεις για λοιπές δαπάνες (2222-59);0,00;1.151,73;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73;0,00;1.151,73;0,00;0,00;0,00;1.151,73
06.07.721.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;1.215.542,60;-44.938,19;1.170.604,41;1.213.162,97;-42.558,56;1.213.162,97;0,00;1.213.162,97;-42.558,56;1.213.162,97;-42.558,56;0,00;0,00;-1.213.162,97;1.170.604,41
06.07.721.1200;Έσοδα από τέλη και δικαιώματα;1.215.542,60;-44.938,19;1.170.604,41;1.213.162,97;-42.558,56;1.213.162,97;0,00;1.213.162,97;-42.558,56;1.213.162,97;-42.558,56;0,00;0,00;-1.213.162,97;1.170.604,41
06.07.721.1220;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;309.989,98;-44.938,19;265.051,79;450.185,27;-185.133,48;450.185,27;0,00;450.185,27;-185.133,48;450.185,27;-185.133,48;0,00;0,00;-450.185,27;265.051,79
06.07.721.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;304.560,17;-44.938,19;259.621,98;387.659,98;-128.038,00;387.659,98;0,00;387.659,98;-128.038,00;387.659,98;-128.038,00;0,00;0,00;-387.659,98;259.621,98
06.07.721.1227;Έσοδα από παράβολα;5.429,81;0,00;5.429,81;62.525,29;-57.095,48;62.525,29;0,00;62.525,29;-57.095,48;62.525,29;-57.095,48;0,00;0,00;-62.525,29;5.429,81
06.07.721.1227.2;Έσοδα από παράβολα (2089-47);5.429,81;0,00;5.429,81;2.245,89;3.183,92;2.245,89;0,00;2.245,89;3.183,92;2.245,89;3.183,92;0,00;0,00;-2.245,89;5.429,81
06.07.721.1227.3;Εσοδα από παράβολα (2197 39);0,00;0,00;0,00;60.079,40;-60.079,40;60.079,40;0,00;60.079,40;-60.079,40;60.079,40;-60.079,40;0,00;0,00;-60.079,40;0,00
06.07.721.1227.4;Έσοδα από παράβολα (223014);0,00;0,00;0,00;200,00;-200,00;200,00;0,00;200,00;-200,00;200,00;-200,00;0,00;0,00;-200,00;0,00
06.07.721.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;905.552,62;0,00;905.552,62;762.977,70;142.574,92;762.977,70;0,00;762.977,70;142.574,92;762.977,70;142.574,92;0,00;0,00;-762.977,70;905.552,62
06.07.721.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες (Λογ. 2222 59);905.552,62;0,00;905.552,62;762.977,70;142.574,92;762.977,70;0,00;762.977,70;142.574,92;762.977,70;142.574,92;0,00;0,00;-762.977,70;905.552,62
06.07.721.1252.2;ΚΑΠ Λειτουργικών;905.552,62;0,00;905.552,62;762.977,70;142.574,92;762.977,70;0,00;762.977,70;142.574,92;762.977,70;142.574,92;0,00;0,00;-762.977,70;905.552,62
06.07.721.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;32.348,50;-32.348,50;32.348,50;0,00;32.348,50;-32.348,50;32.348,50;-32.348,50;0,00;0,00;-32.348,50;0,00
06.07.721.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;32.348,50;-32.348,50;32.348,50;0,00;32.348,50;-32.348,50;32.348,50;-32.348,50;0,00;0,00;-32.348,50;0,00
06.07.721.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;32.348,50;-32.348,50;32.348,50;0,00;32.348,50;-32.348,50;32.348,50;-32.348,50;0,00;0,00;-32.348,50;0,00
06.07.721.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;32.348,50;-32.348,50;32.348,50;0,00;32.348,50;-32.348,50;32.348,50;-32.348,50;0,00;0,00;-32.348,50;0,00
06.07.721.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2222 59).;0,00;0,00;0,00;15.281,54;-15.281,54;15.281,54;0,00;15.281,54;-15.281,54;15.281,54;-15.281,54;0,00;0,00;-15.281,54;0,00
06.07.721.3511.ε;Τόκοι από καταθέσεις σε Τράπεζες (2089-47).;0,00;0,00;0,00;257,32;-257,32;257,32;0,00;257,32;-257,32;257,32;-257,32;0,00;0,00;-257,32;0,00
06.07.721.3511.ζ;Τόκοι από καταθέσεις σε Τράπεζες (2110 89).;0,00;0,00;0,00;2.306,17;-2.306,17;2.306,17;0,00;2.306,17;-2.306,17;2.306,17;-2.306,17;0,00;0,00;-2.306,17;0,00
06.07.721.3511.θ;Τόκοι από καταθέσεις σε Τράπεζες (2178-00).;0,00;0,00;0,00;1.802,52;-1.802,52;1.802,52;0,00;1.802,52;-1.802,52;1.802,52;-1.802,52;0,00;0,00;-1.802,52;0,00
06.07.721.3511.ι;Τόκοι από καταθέσεις σε Τράπεζες (2190-29);0,00;0,00;0,00;270,75;-270,75;270,75;0,00;270,75;-270,75;270,75;-270,75;0,00;0,00;-270,75;0,00
06.07.721.3511.κ;Τόκοι από καταθέσεις σε Τράπεζες (2150-59).;0,00;0,00;0,00;6.661,16;-6.661,16;6.661,16;0,00;6.661,16;-6.661,16;6.661,16;-6.661,16;0,00;0,00;-6.661,16;0,00
06.07.721.3511.λ;Τόκοι από καταθέσεις σε Τράπεζες (2168-56).;0,00;0,00;0,00;256,73;-256,73;256,73;0,00;256,73;-256,73;256,73;-256,73;0,00;0,00;-256,73;0,00
06.07.721.3511.ν;Τόκοι από καταθέσεις σε Τράπεζες (2197-39).;0,00;0,00;0,00;3.992,89;-3.992,89;3.992,89;0,00;3.992,89;-3.992,89;3.992,89;-3.992,89;0,00;0,00;-3.992,89;0,00
06.07.721.3511.ξ;Τόκοι από καταθέσεις σε τράπεζες (2116 56);0,00;0,00;0,00;54,03;-54,03;54,03;0,00;54,03;-54,03;54,03;-54,03;0,00;0,00;-54,03;0,00
06.07.721.3511.ο;Τόκοι από καταθέσεις σε τράπεζες (2226 37);0,00;0,00;0,00;1.453,17;-1.453,17;1.453,17;0,00;1.453,17;-1.453,17;1.453,17;-1.453,17;0,00;0,00;-1.453,17;0,00
06.07.721.3511.π;Τόκοι από καταθέσεις σε Τράπεζες (223014);0,00;0,00;0,00;12,22;-12,22;12,22;0,00;12,22;-12,22;12,22;-12,22;0,00;0,00;-12,22;0,00
06.07.721.5000;Λοιπά Εσοδα;0,00;17.380,80;17.380,80;215.446,20;-198.065,40;215.446,20;0,00;215.446,20;-198.065,40;218.908,26;-201.527,46;-3.462,06;0,00;-215.446,20;17.380,80
06.07.721.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;3.676,85;-3.676,85;3.676,85;0,00;3.676,85;-3.676,85;7.138,91;-7.138,91;-3.462,06;0,00;-3.676,85;0,00
06.07.721.5510;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;3.676,85;-3.676,85;3.676,85;0,00;3.676,85;-3.676,85;7.138,91;-7.138,91;-3.462,06;0,00;-3.676,85;0,00
06.07.721.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;3.676,85;-3.676,85;3.676,85;0,00;3.676,85;-3.676,85;7.138,91;-7.138,91;-3.462,06;0,00;-3.676,85;0,00
06.07.721.5511.α;Επιστροφή χρημάτων για τακτοποίηση  ΧΕΠ  (Λογ.2222 59);0,00;0,00;0,00;3.676,85;-3.676,85;3.676,85;0,00;3.676,85;-3.676,85;7.138,91;-7.138,91;-3.462,06;0,00;-3.676,85;0,00
06.07.721.5600;Έσοδα από λοιπές περιπτώσεις;0,00;17.380,80;17.380,80;211.769,35;-194.388,55;211.769,35;0,00;211.769,35;-194.388,55;211.769,35;-194.388,55;0,00;0,00;-211.769,35;17.380,80
