Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.06.291.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;3.081,13;-3.081,13;3.081,13;0,00;3.081,13;-3.081,13;3.081,13;-3.081,13;0,00;0,00;-3.081,13;0,00
06.06.291.3100;Έσοδα από προσφορά υπηρεσιών;0,00;0,00;0,00;315,00;-315,00;315,00;0,00;315,00;-315,00;315,00;-315,00;0,00;0,00;-315,00;0,00
06.06.291.3160;Εσοδα από προσφορά γεωργικών  υπηρεσιών;0,00;0,00;0,00;315,00;-315,00;315,00;0,00;315,00;-315,00;315,00;-315,00;0,00;0,00;-315,00;0,00
06.06.291.3161;ΠΕΡΙΓΡΑΦΗ;0,00;0,00;0,00;315,00;-315,00;315,00;0,00;315,00;-315,00;315,00;-315,00;0,00;0,00;-315,00;0,00
06.06.291.3161.04;Εσοδα από προσφορά γεωργικών υπηρεσιών(Εδαφολογικό εργαστήριο);0,00;0,00;0,00;315,00;-315,00;315,00;0,00;315,00;-315,00;315,00;-315,00;0,00;0,00;-315,00;0,00
06.06.291.3500;Πρόσοδοι του Ν.Π.Δ.Δ από κεφάλαια, κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;2.766,13;-2.766,13;2.766,13;0,00;2.766,13;-2.766,13;2.766,13;-2.766,13;0,00;0,00;-2.766,13;0,00
06.06.291.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.766,13;-2.766,13;2.766,13;0,00;2.766,13;-2.766,13;2.766,13;-2.766,13;0,00;0,00;-2.766,13;0,00
06.06.291.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;2.766,13;-2.766,13;2.766,13;0,00;2.766,13;-2.766,13;2.766,13;-2.766,13;0,00;0,00;-2.766,13;0,00
06.06.291.3511.α;Τόκοι από καταθέσεις σε τράπεζες;0,00;0,00;0,00;2.766,13;-2.766,13;2.766,13;0,00;2.766,13;-2.766,13;2.766,13;-2.766,13;0,00;0,00;-2.766,13;0,00
06.06.291.Τ000;Ταμειακό Υπόλοιπο;38.150,34;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34
06.06.291.ΤΑ00;Ταμειακό Υπόλοιπο;38.150,34;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34
06.06.291.ΤΑΜ0;Ταμειακό Υπόλοιπο;38.150,34;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34
06.06.291.ΤΑΜΥ;Ταμειακό Υπόλοιπο;38.150,34;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34
06.06.291.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο;38.150,34;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34;0,00;38.150,34;0,00;0,00;0,00;38.150,34
06.06.292;ΔΑΠΑΝΕΣ ΚΤΗΝΟΤΡΟΦΙΑΣ;58.579,51;56.080,00;114.659,51;56.853,50;57.806,01;56.853,50;0,00;56.853,50;57.806,01;56.853,50;57.806,01;0,00;0,00;-56.853,50;114.659,51
06.06.292.0000;Επιχορηγήσεις για δαπάνες μισθοδοσίας προσωπικού;0,00;56.080,00;56.080,00;49.075,50;7.004,50;49.075,50;0,00;49.075,50;7.004,50;49.075,50;7.004,50;0,00;0,00;-49.075,50;56.080,00
06.06.292.0100;Επιχορηγήσεις για δαπάνες μισθοδοσίας προσωπικού;0,00;56.080,00;56.080,00;49.075,50;7.004,50;49.075,50;0,00;49.075,50;7.004,50;49.075,50;7.004,50;0,00;0,00;-49.075,50;56.080,00
06.06.292.0150;Επιχορήγηση  για λοιπές δαπάνες;0,00;56.080,00;56.080,00;49.075,50;7.004,50;49.075,50;0,00;49.075,50;7.004,50;49.075,50;7.004,50;0,00;0,00;-49.075,50;56.080,00
06.06.292.0159;Επιχορήγηση  για λοιπές δαπάνες;0,00;56.080,00;56.080,00;49.075,50;7.004,50;49.075,50;0,00;49.075,50;7.004,50;49.075,50;7.004,50;0,00;0,00;-49.075,50;56.080,00
06.06.292.0159.α;Επιχορηγήσεις για δαπάνες κτηνοτροφίας;0,00;10.000,00;10.000,00;2.995,50;7.004,50;2.995,50;0,00;2.995,50;7.004,50;2.995,50;7.004,50;0,00;0,00;-2.995,50;10.000,00
06.06.292.0159.ε;επιχορηγήσεις για δαπάνες μισθοδοσίας εποχιακού προσωπικού;0,00;46.080,00;46.080,00;46.080,00;0,00;46.080,00;0,00;46.080,00;0,00;46.080,00;0,00;0,00;0,00;-46.080,00;46.080,00
06.06.292.3000;Τόκοι από καταθέσεις σε Τράπεζες (002155-84).;0,00;0,00;0,00;7.778,00;-7.778,00;7.778,00;0,00;7.778,00;-7.778,00;7.778,00;-7.778,00;0,00;0,00;-7.778,00;0,00
06.06.292.3200;Έσοδα από προσφορά υπηρεσιών;0,00;0,00;0,00;7.778,00;-7.778,00;7.778,00;0,00;7.778,00;-7.778,00;7.778,00;-7.778,00;0,00;0,00;-7.778,00;0,00
06.06.292.3299.β;Έσοδα από προσφορά λοιπών υπηρεσιών που δεν κατονομάζονται ειδικά(Κτηνιατρική-τεχν.σπερμ);0,00;0,00;0,00;7.778,00;-7.778,00;7.778,00;0,00;7.778,00;-7.778,00;7.778,00;-7.778,00;0,00;0,00;-7.778,00;0,00
06.06.292.Τ000;Ταμειακό Υπόλοιπο;58.579,51;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51
06.06.292.ΤΑ00;Ταμειακό Υπόλοιπο;58.579,51;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51
06.06.292.ΤΑΜ0;Ταμειακό Υπόλοιπο;58.579,51;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51;0,00;58.579,51;0,00;0,00;0,00;58.579,51
06.06.390;ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ;718.000,00;271.660,00;989.660,00;426.177,98;563.482,02;426.177,98;0,00;426.177,98;563.482,02;426.177,98;563.482,02;0,00;0,00;-426.177,98;989.660,00
06.06.390.0000;Επιχορήγηση για λοιπές δαπάνες;0,00;271.660,00;271.660,00;212.020,00;59.640,00;212.020,00;0,00;212.020,00;59.640,00;212.020,00;59.640,00;0,00;0,00;-212.020,00;271.660,00
06.06.390.0100;Επιχορήγηση για λοιπές δαπάνες;0,00;271.660,00;271.660,00;212.020,00;59.640,00;212.020,00;0,00;212.020,00;59.640,00;212.020,00;59.640,00;0,00;0,00;-212.020,00;271.660,00
06.06.390.0150;Επιχορήγηση για λοιπές δαπάνες;0,00;271.660,00;271.660,00;212.020,00;59.640,00;212.020,00;0,00;212.020,00;59.640,00;212.020,00;59.640,00;0,00;0,00;-212.020,00;271.660,00
06.06.390.0159;Επιχορήγηση για λοιπές δαπάνες;0,00;271.660,00;271.660,00;212.020,00;59.640,00;212.020,00;0,00;212.020,00;59.640,00;212.020,00;59.640,00;0,00;0,00;-212.020,00;271.660,00
06.06.390.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;0,00;0,00;258,00;-258,00;258,00;0,00;258,00;-258,00;258,00;-258,00;0,00;0,00;-258,00;0,00
06.06.390.1200;Έσοδα από τέλη και δικαιώματα;0,00;0,00;0,00;258,00;-258,00;258,00;0,00;258,00;-258,00;258,00;-258,00;0,00;0,00;-258,00;0,00
06.06.390.1220;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;0,00;0,00;0,00;258,00;-258,00;258,00;0,00;258,00;-258,00;258,00;-258,00;0,00;0,00;-258,00;0,00
06.06.390.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;0,00;0,00;0,00;258,00;-258,00;258,00;0,00;258,00;-258,00;258,00;-258,00;0,00;0,00;-258,00;0,00
06.06.390.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;4.366,87;-4.366,87;4.366,87;0,00;4.366,87;-4.366,87;4.366,87;-4.366,87;0,00;0,00;-4.366,87;0,00
06.06.390.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;4.366,87;-4.366,87;4.366,87;0,00;4.366,87;-4.366,87;4.366,87;-4.366,87;0,00;0,00;-4.366,87;0,00
06.06.390.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;4.366,87;-4.366,87;4.366,87;0,00;4.366,87;-4.366,87;4.366,87;-4.366,87;0,00;0,00;-4.366,87;0,00
06.06.390.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;4.366,87;-4.366,87;4.366,87;0,00;4.366,87;-4.366,87;4.366,87;-4.366,87;0,00;0,00;-4.366,87;0,00
06.06.390.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (003082-72);0,00;0,00;0,00;4.366,87;-4.366,87;4.366,87;0,00;4.366,87;-4.366,87;4.366,87;-4.366,87;0,00;0,00;-4.366,87;0,00
06.06.390.6000;Πρόστιμα και χρηματικές ποινές;518.000,00;0,00;518.000,00;209.533,11;308.466,89;209.533,11;0,00;209.533,11;308.466,89;209.533,11;308.466,89;0,00;0,00;-209.533,11;518.000,00
06.06.390.6500;Πρόστιμα και χρηματικές ποινές;518.000,00;0,00;518.000,00;209.533,11;308.466,89;209.533,11;0,00;209.533,11;308.466,89;209.533,11;308.466,89;0,00;0,00;-209.533,11;518.000,00
06.06.390.6520;Πρόστιμα και χρηματικές ποινές;518.000,00;0,00;518.000,00;209.533,11;308.466,89;209.533,11;0,00;209.533,11;308.466,89;209.533,11;308.466,89;0,00;0,00;-209.533,11;518.000,00
06.06.390.6521;Πρόστιμα και χρηματικές ποινές;518.000,00;0,00;518.000,00;209.533,11;308.466,89;209.533,11;0,00;209.533,11;308.466,89;209.533,11;308.466,89;0,00;0,00;-209.533,11;518.000,00
06.06.390.Τ000;Ταμειακό Υπόλοιπο;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.06.390.ΤΑ00;Ταμειακό Υπόλοιπο;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.06.390.ΤΑΜ0;Ταμειακό Υπόλοιπο;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.06.390.ΤΑΜΥ;Ταμειακό Υπόλοιπο;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.06.390.ΤΑΜΥ.01;Ταμειακό Υπόλοιπο  003082-72;200.000,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
06.07;ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗ;16.971.241,22;10.222.948,51;27.194.189,73;15.186.984,74;12.007.204,99;15.186.984,74;0,00;15.186.984,74;12.007.204,99;15.186.984,74;12.007.204,99;0,00;0,00;-15.186.984,74;27.194.189,73
06.07.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);1.062.492,96;11.753.607,96;12.816.100,92;6.815.270,38;6.000.830,54;6.815.270,38;0,00;6.815.270,38;6.000.830,54;6.815.270,38;6.000.830,54;0,00;0,00;-6.815.270,38;12.816.100,92
06.07.071.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;2.177.163,55;2.177.163,55;1.826.147,09;351.016,46;1.826.147,09;0,00;1.826.147,09;351.016,46;1.826.147,09;351.016,46;0,00;0,00;-1.826.147,09;2.177.163,55
06.07.071.1200;Έσοδα από τέλη και δικαιώματα;0,00;2.177.163,55;2.177.163,55;1.826.147,09;351.016,46;1.826.147,09;0,00;1.826.147,09;351.016,46;1.826.147,09;351.016,46;0,00;0,00;-1.826.147,09;2.177.163,55
06.07.071.1251;Έσοδα από ΚΑΠ;0,00;2.177.163,55;2.177.163,55;1.826.147,09;351.016,46;1.826.147,09;0,00;1.826.147,09;351.016,46;1.826.147,09;351.016,46;0,00;0,00;-1.826.147,09;2.177.163,55
06.07.071.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;11.328,82;-11.328,82;11.328,82;0,00;11.328,82;-11.328,82;11.328,82;-11.328,82;0,00;0,00;-11.328,82;0,00
06.07.071.3500;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;11.328,82;-11.328,82;11.328,82;0,00;11.328,82;-11.328,82;11.328,82;-11.328,82;0,00;0,00;-11.328,82;0,00
06.07.071.3511;Τόκοι από καταθέσεις σε τράπεζες;0,00;0,00;0,00;11.328,82;-11.328,82;11.328,82;0,00;11.328,82;-11.328,82;11.328,82;-11.328,82;0,00;0,00;-11.328,82;0,00
06.07.071.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2077-17).;0,00;0,00;0,00;109,50;-109,50;109,50;0,00;109,50;-109,50;109,50;-109,50;0,00;0,00;-109,50;0,00
06.07.071.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2079-06).;0,00;0,00;0,00;9,25;-9,25;9,25;0,00;9,25;-9,25;9,25;-9,25;0,00;0,00;-9,25;0,00
06.07.071.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (2080-48).;0,00;0,00;0,00;24,00;-24,00;24,00;0,00;24,00;-24,00;24,00;-24,00;0,00;0,00;-24,00;0,00
06.07.071.3511.δ;Τόκοι από καταθέσεις σε Τράπεζες (2084-26).;0,00;0,00;0,00;73,52;-73,52;73,52;0,00;73,52;-73,52;73,52;-73,52;0,00;0,00;-73,52;0,00
06.07.071.3511.ε;Τόκοι από καταθέσεις σε Τράπεζες (2194-07).;0,00;0,00;0,00;129,87;-129,87;129,87;0,00;129,87;-129,87;129,87;-129,87;0,00;0,00;-129,87;0,00
06.07.071.3511.στ;Τόκοι από καταθέσεις σε Τράπεζες (2082-37).;0,00;0,00;0,00;10.982,68;-10.982,68;10.982,68;0,00;10.982,68;-10.982,68;10.982,68;-10.982,68;0,00;0,00;-10.982,68;0,00
06.07.071.5000;Λοιπά Εσοδα;0,00;0,00;0,00;29,34;-29,34;29,34;0,00;29,34;-29,34;29,34;-29,34;0,00;0,00;-29,34;0,00
06.07.071.5500;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;29,34;-29,34;29,34;0,00;29,34;-29,34;29,34;-29,34;0,00;0,00;-29,34;0,00
06.07.071.5519;Λοιπές επιστροφές χρημάτων;0,00;0,00;0,00;29,34;-29,34;29,34;0,00;29,34;-29,34;29,34;-29,34;0,00;0,00;-29,34;0,00
06.07.071.6000;Επιστροφές χρημάτων από λοιπές περιπτώσεις;0,00;0,00;0,00;55.400,74;-55.400,74;55.400,74;0,00;55.400,74;-55.400,74;55.400,74;-55.400,74;0,00;0,00;-55.400,74;0,00
06.07.071.6100;Επιχορηγήσεις;0,00;0,00;0,00;55.400,74;-55.400,74;55.400,74;0,00;55.400,74;-55.400,74;55.400,74;-55.400,74;0,00;0,00;-55.400,74;0,00
06.07.071.6130;Επιχορηγήσεις προερχόμενες από το εξωτερικό;0,00;0,00;0,00;55.400,74;-55.400,74;55.400,74;0,00;55.400,74;-55.400,74;55.400,74;-55.400,74;0,00;0,00;-55.400,74;0,00
06.07.071.6139;Επιχορηγήσεις προερχόμενες από το εξωτερικό για λοιπούς σκοπούς;0,00;0,00;0,00;55.400,74;-55.400,74;55.400,74;0,00;55.400,74;-55.400,74;55.400,74;-55.400,74;0,00;0,00;-55.400,74;0,00
06.07.071.9000;Έσοδα απο επιχορηγήσεις κλπ για επενδύσεις;868.838,27;9.576.444,41;10.445.282,68;4.922.364,39;5.522.918,29;4.922.364,39;0,00;4.922.364,39;5.522.918,29;4.922.364,39;5.522.918,29;0,00;0,00;-4.922.364,39;10.445.282,68
06.07.071.9400;Επιχορηγήσεις απο τον Π/Υ Δημοσίων Επενδύσεων;868.838,27;9.411.444,41;10.280.282,68;4.922.364,39;5.357.918,29;4.922.364,39;0,00;4.922.364,39;5.357.918,29;4.922.364,39;5.357.918,29;0,00;0,00;-4.922.364,39;10.280.282,68
06.07.071.9450;Επιχορηγήσεις για Γεωργία - Δάση - Αλιεία;861.149,51;8.233.637,68;9.094.787,19;4.676.257,67;4.418.529,52;4.676.257,67;0,00;4.676.257,67;4.418.529,52;4.676.257,67;4.418.529,52;0,00;0,00;-4.676.257,67;9.094.787,19
06.07.071.9454;Επιχορηγήσεις για Τουρισμό - Μουσεία - Μνημεία - Εκπαίδευση;100.000,00;6.464.041,53;6.564.041,53;3.817.500,00;2.746.541,53;3.817.500,00;0,00;3.817.500,00;2.746.541,53;3.817.500,00;2.746.541,53;0,00;0,00;-3.817.500,00;6.564.041,53
06.07.071.9454.α;Επιχορηγήσεις για Τουρισμό;100.000,00;800.000,00;900.000,00;743.000,00;157.000,00;743.000,00;0,00;743.000,00;157.000,00;743.000,00;157.000,00;0,00;0,00;-743.000,00;900.000,00
06.07.071.9454.α.4;Τουρισμός - ΣΑΕΠ;100.000,00;800.000,00;900.000,00;743.000,00;157.000,00;743.000,00;0,00;743.000,00;157.000,00;743.000,00;157.000,00;0,00;0,00;-743.000,00;900.000,00
06.07.071.9454.α.4.1;Καταφύγιο τουριστικών σκαφών στο Λιμένα Ουρανούπολης;100.000,00;800.000,00;900.000,00;743.000,00;157.000,00;743.000,00;0,00;743.000,00;157.000,00;743.000,00;157.000,00;0,00;0,00;-743.000,00;900.000,00
06.07.071.9454.β;Επιχορηγήσεις για Εκπαίδευση;0,00;5.664.041,53;5.664.041,53;3.074.500,00;2.589.541,53;3.074.500,00;0,00;3.074.500,00;2.589.541,53;3.074.500,00;2.589.541,53;0,00;0,00;-3.074.500,00;5.664.041,53
06.07.071.9454.β.3;Επιχορηγήσεις για Εκπαίδευση - ΣΑΝΑ 3;0,00;3.110.000,00;3.110.000,00;2.524.500,00;585.500,00;2.524.500,00;0,00;2.524.500,00;585.500,00;2.524.500,00;585.500,00;0,00;0,00;-2.524.500,00;3.110.000,00
06.07.071.9454.β.3.10;ΣΑΝΑ3 Προσθήκη κατ' έπέκταση διώροφου κτιρίου με ημιυπόγειο στο 1ο Δημ.σχολείο Ν.Τρίγλιας και βελτιώσεις στο υφιστάμενο κτίριο;0,00;710.000,00;710.000,00;650.000,00;60.000,00;650.000,00;0,00;650.000,00;60.000,00;650.000,00;60.000,00;0,00;0,00;-650.000,00;710.000,00
06.07.071.9454.β.3.11;ΣΑΝΑ8 Κατασκευή νέου σχολικού κτιρίου και αναβάθμιση του υφιστάμενου Δημ.σχολείου του Τ.Δ Πορταριάς του Δ.Μουδανιών;0,00;500.000,00;500.000,00;432.000,00;68.000,00;432.000,00;0,00;432.000,00;68.000,00;432.000,00;68.000,00;0,00;0,00;-432.000,00;500.000,00
06.07.071.9454.β.3.9;ΣΑΝΑ8 12θέσιο Δημοτικό σχολείο στο Τ.Δ.Ν. Καλλικράτειας του Δ.Καλλικράτειας;0,00;1.900.000,00;1.900.000,00;1.442.500,00;457.500,00;1.442.500,00;0,00;1.442.500,00;457.500,00;1.442.500,00;457.500,00;0,00;0,00;-1.442.500,00;1.900.000,00
06.07.071.9454.β.4;Επενδύσεις για Εκπαίδευση ΣΑΝΑ 8 (Πρόγραμμα Μακεδονίας-Θράκης);0,00;300.000,00;300.000,00;200.000,00;100.000,00;200.000,00;0,00;200.000,00;100.000,00;200.000,00;100.000,00;0,00;0,00;-200.000,00;300.000,00
06.07.071.9454.β.4.1;Προσθήκη κατ' επέκταση διώροφου κτιρίου στο Γυμνάσιο-Λύκειο Συκιάς και βελτιώσεις στο υφιστάμενο κτίριο;0,00;300.000,00;300.000,00;200.000,00;100.000,00;200.000,00;0,00;200.000,00;100.000,00;200.000,00;100.000,00;0,00;0,00;-200.000,00;300.000,00
06.07.071.9454.β.5;Επενδύσεις για Εκπαίδευση ΣΑΝΑ8 (Πρόγραμμα Μακεδονίας-Θράκης);0,00;2.254.041,53;2.254.041,53;350.000,00;1.904.041,53;350.000,00;0,00;350.000,00;1.904.041,53;350.000,00;1.904.041,53;0,00;0,00;-350.000,00;2.254.041,53
06.07.071.9454.β.5.1;12θέσιο Λύκειο Ν. Μουδανιών (Λογ/σμός 1811600880022019);0,00;2.254.041,53;2.254.041,53;350.000,00;1.904.041,53;350.000,00;0,00;350.000,00;1.904.041,53;350.000,00;1.904.041,53;0,00;0,00;-350.000,00;2.254.041,53
06.07.071.9455;Επιχορηγήσεις για Οικισμό - Υγεία - Πρόνοια;0,00;1.301.145,66;1.301.145,66;524.757,67;776.387,99;524.757,67;0,00;524.757,67;776.387,99;524.757,67;776.387,99;0,00;0,00;-524.757,67;1.301.145,66
06.07.071.9455.α;Επιχορηγήσεις για Πρόνοια;0,00;1.301.145,66;1.301.145,66;524.757,67;776.387,99;524.757,67;0,00;524.757,67;776.387,99;524.757,67;776.387,99;0,00;0,00;-524.757,67;1.301.145,66
06.07.071.9455.α.1;Επιχορηγήσεις για Πρόνοια-ΣΑΝΑ 3;0,00;1.301.145,66;1.301.145,66;524.757,67;776.387,99;524.757,67;0,00;524.757,67;776.387,99;524.757,67;776.387,99;0,00;0,00;-524.757,67;1.301.145,66
06.07.071.9455.α.1.1;Κατασκήνωση για παιδιά και νέους με ειδικές ανάγκες;0,00;1.301.145,66;1.301.145,66;524.757,67;776.387,99;524.757,67;0,00;524.757,67;776.387,99;524.757,67;776.387,99;0,00;0,00;-524.757,67;1.301.145,66
06.07.071.9459;Επιχορηγήσεις για διάφορα έργα;761.149,51;468.450,49;1.229.600,00;334.000,00;895.600,00;334.000,00;0,00;334.000,00;895.600,00;334.000,00;895.600,00;0,00;0,00;-334.000,00;1.229.600,00
06.07.071.9459.α;Επιχορηγήσεις για διάφορα έργα;761.149,51;468.450,49;1.229.600,00;334.000,00;895.600,00;334.000,00;0,00;334.000,00;895.600,00;334.000,00;895.600,00;0,00;0,00;-334.000,00;1.229.600,00
06.07.071.9459.α.4;Επιχορηγήσεις για διάφορα έργα - Ε.Α.Π.;0,00;218.850,49;218.850,49;0,00;218.850,49;0,00;0,00;0,00;218.850,49;0,00;218.850,49;0,00;0,00;0,00;218.850,49
06.07.071.9459.α.4.2;Παρεμβάσεις σε υποδομές νομού Χαλκιδικής λόγω συνόδου κορυφής (Λογ.6008000060-19);0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00
06.07.071.9459.α.4.3;Αποκατάσταση ζημιών από πλημμύρες σε υποδομές Ν. Χαλκιδικής (Λογ.600800030-10);0,00;208.850,49;208.850,49;0,00;208.850,49;0,00;0,00;0,00;208.850,49;0,00;208.850,49;0,00;0,00;0,00;208.850,49
06.07.071.9459.α.5;Έργα ΣΑΕΠ;761.149,51;249.600,00;1.010.749,51;334.000,00;676.749,51;334.000,00;0,00;334.000,00;676.749,51;334.000,00;676.749,51;0,00;0,00;-334.000,00;1.010.749,51
06.07.071.9459.α.5.1;ΣΑΕΠ - Αντιπλημμυρική θωράκιση ΔΔ Ιερισσού και ΔΔ Αγίου Μάμαντος;356.550,51;0,00;356.550,51;0,00;356.550,51;0,00;0,00;0,00;356.550,51;0,00;356.550,51;0,00;0,00;0,00;356.550,51
06.07.071.9459.α.5.2;ΣΑΕΠ - Τεχνικές Παρεμβάσεις στα οδικά δίκτυα στα σημεία συνάντησής τους με ρέματα (Λογ. Νέος);101.450,00;0,00;101.450,00;160.320,00;-58.870,00;160.320,00;0,00;160.320,00;-58.870,00;160.320,00;-58.870,00;0,00;0,00;-160.320,00;101.450,00
06.07.071.9459.α.5.3;ΣΑΕΠ - Αμεσες εργασίες σε ρέματα σε ευαίσθητες περιοχές (Λογ. Νέος);0,00;0,00;0,00;18.466,36;-18.466,36;18.466,36;0,00;18.466,36;-18.466,36;18.466,36;-18.466,36;0,00;0,00;-18.466,36;0,00
06.07.071.9459.α.5.4;ΣΑΕΠ - Επείγουσες εργασίες Αντιπλημμυρικής προστασίας Παλαιοχωρίου και Νεοχωρίου (Λογ. Νέος);83.149,00;0,00;83.149,00;25.150,00;57.999,00;25.150,00;0,00;25.150,00;57.999,00;25.150,00;57.999,00;0,00;0,00;-25.150,00;83.149,00
