Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.06.071.9771;Εκτέλεση συγκοινωνιακών έργων;260.000,00;25.000,00;285.000,00;275.062,79;9.937,21;275.062,79;9.937,21;275.062,79;9.937,21;275.062,79;9.937,21;0,00;0,00;-275.062,79;285.000,00;275.062,79
02.06.071.9771.γ;Εκτέλεση συγκοινωνιακών έργων;260.000,00;25.000,00;285.000,00;275.062,79;9.937,21;275.062,79;9.937,21;275.062,79;9.937,21;275.062,79;9.937,21;0,00;0,00;-275.062,79;285.000,00;275.062,79
02.06.071.9772;Ελτέλεση λειμενικών έργων;45.000,00;-20.000,00;25.000,00;14.549,14;10.450,86;14.549,14;10.450,86;14.549,14;10.450,86;14.549,14;10.450,86;0,00;0,00;-14.549,14;25.000,00;14.549,14
02.06.071.9772.β;Εκτέλεση λιμενικών έργων;45.000,00;-20.000,00;25.000,00;14.549,14;10.450,86;14.549,14;10.450,86;14.549,14;10.450,86;14.549,14;10.450,86;0,00;0,00;-14.549,14;25.000,00;14.549,14
02.06.071.9773;Εκτέλεση έργων ύδρευσης και άδρευσης;123.000,00;-19.650,00;103.350,00;103.313,98;36,02;103.313,98;36,02;103.313,98;36,02;103.313,98;36,02;0,00;0,00;-103.313,98;103.350,00;103.313,98
02.06.071.9773.β;Εκτέλεση έργων ύδρευσης και άδρευσης;123.000,00;-19.650,00;103.350,00;103.313,98;36,02;103.313,98;36,02;103.313,98;36,02;103.313,98;36,02;0,00;0,00;-103.313,98;103.350,00;103.313,98
02.06.071.9774;Εκτέλεση έργων αποστράγκισης;273.000,00;-202.500,00;70.500,00;31.600,00;38.900,00;31.600,00;38.900,00;31.600,00;38.900,00;31.600,00;38.900,00;0,00;0,00;-31.600,00;70.500,00;31.600,00
02.06.071.9774.α;Εκτέλεση έργων αποστράγκισης;80.000,00;-60.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.06.071.9774.β;Εκτέλεση έργων αποστράγκισης;143.000,00;-92.500,00;50.500,00;31.600,00;18.900,00;31.600,00;18.900,00;31.600,00;18.900,00;31.600,00;18.900,00;0,00;0,00;-31.600,00;50.500,00;31.600,00
02.06.071.9774.γ;Εκτέλεση έργων αποστράγκισης;50.000,00;-50.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.071.9777;Εκτέλεση έργων αθλητισμού;110.000,00;-50.000,00;60.000,00;9.990,21;50.009,79;9.990,21;50.009,79;9.990,21;50.009,79;9.990,21;50.009,79;0,00;0,00;-9.990,21;60.000,00;9.990,21
02.06.071.9777.β;Εκτέλεση έργων αθλητισμού;110.000,00;-50.000,00;60.000,00;9.990,21;50.009,79;9.990,21;50.009,79;9.990,21;50.009,79;9.990,21;50.009,79;0,00;0,00;-9.990,21;60.000,00;9.990,21
02.06.071.9778;Εκτέλεση εξυγιαντικών έργων;0,00;16.340,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;0,00;0,00;16.340,00;0,00
02.06.071.9778.β;Εκτέλεση εξυγιαντικών έργων;0,00;16.340,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;16.340,00;0,00;0,00;0,00;16.340,00;0,00
02.06.071.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;307.100,87;-135.250,87;171.850,00;34.767,98;137.082,02;34.767,98;137.082,02;34.767,98;137.082,02;34.767,98;137.082,02;0,00;0,00;-34.767,98;171.850,00;34.767,98
02.06.071.9779.β;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;307.100,87;-135.250,87;171.850,00;34.767,98;137.082,02;34.767,98;137.082,02;34.767,98;137.082,02;34.767,98;137.082,02;0,00;0,00;-34.767,98;171.850,00;34.767,98
02.06.071.9780;Συντήρηση έργων;2.347.161,36;-1.254.581,36;1.092.580,00;383.707,30;708.872,70;383.707,30;708.872,70;383.707,30;708.872,70;383.707,30;708.872,70;0,00;0,00;-383.707,30;1.092.580,00;383.707,30
02.06.071.9781;Συντήρηση συγκοινωνιακών έργων;1.902.321,36;-1.212.581,36;689.740,00;376.278,10;313.461,90;376.278,10;313.461,90;376.278,10;313.461,90;376.278,10;313.461,90;0,00;0,00;-376.278,10;689.740,00;376.278,10
02.06.071.9781.α;Συντήρηση συγκοινωνιακών έργων;249.173,17;-136.173,17;113.000,00;12.000,00;101.000,00;12.000,00;101.000,00;12.000,00;101.000,00;12.000,00;101.000,00;0,00;0,00;-12.000,00;113.000,00;12.000,00
02.06.071.9781.β;Συντήρηση συγκοινωνιακών έργων;26.000,00;-4.260,00;21.740,00;21.740,00;0,00;21.740,00;0,00;21.740,00;0,00;21.740,00;0,00;0,00;0,00;-21.740,00;21.740,00;21.740,00
02.06.071.9781.γ;Συντήρηση συγκοινωνιακών έργων;1.627.148,19;-1.072.148,19;555.000,00;342.538,10;212.461,90;342.538,10;212.461,90;342.538,10;212.461,90;342.538,10;212.461,90;0,00;0,00;-342.538,10;555.000,00;342.538,10
02.06.071.9782;Συντήρηση λιμενικών έργων;50.000,00;-49.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.06.071.9782.β;Συντήρηση λιμενικών έργων;50.000,00;-49.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.06.071.9783;Συντήρηση έργων ύδρευσης και άρδευσης;221.240,00;55.000,00;276.240,00;1.239,80;275.000,20;1.239,80;275.000,20;1.239,80;275.000,20;1.239,80;275.000,20;0,00;0,00;-1.239,80;276.240,00;1.239,80
02.06.071.9783.α;Συντήρηση έργων ύδρευσης και άρδευσης;220.000,00;55.000,00;275.000,00;0,00;275.000,00;0,00;275.000,00;0,00;275.000,00;0,00;275.000,00;0,00;0,00;0,00;275.000,00;0,00
02.06.071.9783.β;Συντήρηση έργων ύδρευσης και άρδευσης;1.240,00;0,00;1.240,00;1.239,80;0,20;1.239,80;0,20;1.239,80;0,20;1.239,80;0,20;0,00;0,00;-1.239,80;1.240,00;1.239,80
02.06.071.9784;Συντήρηση έργων αποστράγγισης;23.600,00;0,00;23.600,00;6.189,40;17.410,60;6.189,40;17.410,60;6.189,40;17.410,60;6.189,40;17.410,60;0,00;0,00;-6.189,40;23.600,00;6.189,40
02.06.071.9784.β;Συντήρηση έργων αποστράγγισης;23.600,00;0,00;23.600,00;6.189,40;17.410,60;6.189,40;17.410,60;6.189,40;17.410,60;6.189,40;17.410,60;0,00;0,00;-6.189,40;23.600,00;6.189,40
02.06.071.9789;Συντήρηση λοιπων έργων που δεν κατονομάζονται ειδικά;150.000,00;-48.000,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;0,00;0,00;102.000,00;0,00
02.06.071.9789.β;Συντήρηση λοιπων έργων που δεν κατονομάζονται ειδικά;150.000,00;-48.000,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;102.000,00;0,00;0,00;0,00;102.000,00;0,00
02.06.071.9800;Επενδύσεις εκτελούμενες από τα έσοδα των ΝΠΔΔ;95.000,00;-78.930,00;16.070,00;7.614,03;8.455,97;7.614,03;8.455,97;7.614,03;8.455,97;7.614,03;8.455,97;0,00;0,00;-7.614,03;16.070,00;7.614,03
02.06.071.9810;Δαπάνες διοίκησης και λειτουργίας;25.000,00;-20.000,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.06.071.9817;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό υπαλλήλων ή μη;25.000,00;-20.000,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.06.071.9817.α;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.06.071.9817.β;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό;20.000,00;-20.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.071.9890;Λοιποί σκοποί;70.000,00;-58.930,00;11.070,00;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;0,00;0,00;-7.614,03;11.070,00;7.614,03
02.06.071.9899;Λοιπές δαπάνες;70.000,00;-58.930,00;11.070,00;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;0,00;0,00;-7.614,03;11.070,00;7.614,03
02.06.071.9899.β;Λοιπές δαπάνες;0,00;11.070,00;11.070,00;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;7.614,03;3.455,97;0,00;0,00;-7.614,03;11.070,00;7.614,03
02.06.071.9899.γ;Λοιπές δαπάνες;70.000,00;-70.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;0,00;1.502.104,49;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;0,00;0,00;1.502.104,49;0,00
02.06.071.9920;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς;0,00;1.502.104,49;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;0,00;0,00;1.502.104,49;0,00
02.06.071.9929;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς;0,00;1.502.104,49;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;0,00;0,00;1.502.104,49;0,00
02.06.071.9929.γ;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς - Σ.Α.Ε.Π.;0,00;1.502.104,49;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;1.502.104,49;0,00;0,00;0,00;1.502.104,49;0,00
02.06.071.9929.γ.0;Επενδύσεις Ε.Ε. για λοιπούς σκοπούς Σ.Α.Ε.Π. Γενικά;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.071.9929.γ.01;"Επιχορήγηση Π.Κ.Μ. για το έργο ""Καταπολέμηση κουνουπιών στην Περιφέρεια Κεντρικής Μακεδονίας""";0,00;480.000,00;480.000,00;0,00;480.000,00;0,00;480.000,00;0,00;480.000,00;0,00;480.000,00;0,00;0,00;0,00;480.000,00;0,00
02.06.071.9929.γ.02;"Επιχορήγηση Π.Κ.Μ. για το έργο ""Ανακαίνιση  και μετατροπή του πρώην κινηματογράφου ΚΕΝΤΡΙΚΟΝ σε θέατρο και πολυχώρο πολιτιστικών εκδηλώσεων Δήμου Ηράκλειας";0,00;1.022.104,49;1.022.104,49;0,00;1.022.104,49;0,00;1.022.104,49;0,00;1.022.104,49;0,00;1.022.104,49;0,00;0,00;0,00;1.022.104,49;0,00
02.06.072α;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ;11.346.830,58;-6.801.333,42;4.545.497,16;1.350.213,38;3.195.283,78;1.386.864,29;3.158.632,87;1.387.432,04;3.158.065,12;1.387.432,04;3.158.065,12;0,00;0,00;-1.386.864,29;4.545.497,16;1.350.213,38
02.06.072α.0000;Πληρωμές για Υπηρεσίες;10.002.380,58;-7.205.854,53;2.796.526,05;696.676,38;2.099.849,67;733.327,29;2.063.198,76;733.895,04;2.062.631,01;733.895,04;2.062.631,01;0,00;0,00;-733.327,29;2.796.526,05;696.676,38
02.06.072α.0200;Αμοιβές πολιτικών υπαλλήλων (τακτικοί & Ι.Δ.Α.Χ.);7.500.000,00;-7.097.736,08;402.263,92;107.725,65;294.538,27;138.264,39;263.999,53;138.264,39;263.999,53;138.264,39;263.999,53;0,00;0,00;-138.264,39;402.263,92;107.725,65
02.06.072α.0210;Βασικός Μισθός;6.367.484,04;-6.279.428,04;88.056,00;0,00;88.056,00;0,00;88.056,00;0,00;88.056,00;0,00;88.056,00;0,00;0,00;0,00;88.056,00;0,00
02.06.072α.0211;Βασικός Μισθός;5.478.455,00;-5.409.505,00;68.950,00;0,00;68.950,00;0,00;68.950,00;0,00;68.950,00;0,00;68.950,00;0,00;0,00;0,00;68.950,00;0,00
02.06.072α.0211.α;Βασικός Μισθός;5.478.455,00;-5.466.455,00;12.000,00;0,00;12.000,00;0,00;12.000,00;0,00;12.000,00;0,00;12.000,00;0,00;0,00;0,00;12.000,00;0,00
02.06.072α.0211.β;Βασικός μισθός (λοιπών) (Λογ. 2222 59);0,00;56.950,00;56.950,00;0,00;56.950,00;0,00;56.950,00;0,00;56.950,00;0,00;56.950,00;0,00;0,00;0,00;56.950,00;0,00
02.06.072α.0213;Οικογενειακή παροχή;282.582,16;-278.890,16;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;0,00;0,00;3.692,00;0,00
02.06.072α.0213.α;Οικογενειακή παροχή;282.582,16;-282.582,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0213.β;Οικογενειακή παροχή (λοιπών) (Λογ. 2222 59);0,00;3.692,00;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;3.692,00;0,00;0,00;0,00;3.692,00;0,00
02.06.072α.0215;Επίδομα θέσης ευθύνης;42.424,80;-42.424,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0215.α;Επίδομα θέσης ευθύνης;42.424,80;-42.424,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0216;Προσωπική διαφορά (άρθρο 29 του ν.2470/97);275.545,12;-270.241,12;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;0,00;0,00;5.304,00;0,00
02.06.072α.0216.α;Προσωπική διαφορά (άρθρο 29 του ν.2470/97);275.545,12;-275.545,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0216.β;Προσωπική διαφορά (λοιπών) (Λογ. 2222 59);0,00;5.304,00;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;5.304,00;0,00;0,00;0,00;5.304,00;0,00
02.06.072α.0217;Κίνητρο απόδοσης;266.626,96;-262.016,96;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;0,00;0,00;4.610,00;0,00
02.06.072α.0217.α;Κίνητρο απόδοσης;266.626,96;-266.626,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0217.β;Κίνητρο απόδοσης (λοιπών) (Λογ. 2222 59);0,00;4.610,00;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;4.610,00;0,00;0,00;0,00;4.610,00;0,00
02.06.072α.0218;Επιδόματα εορτών Χριστουγέννων, Πάσχα και αδείας;0,00;5.500,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;0,00;0,00;5.500,00;0,00
02.06.072α.0218.β;Επίδομα εορτών και αδείας;0,00;5.500,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;5.500,00;0,00;0,00;0,00;5.500,00;0,00
02.06.072α.0219;Λοιπά γενικά επιδόματα;21.850,00;-21.850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0219.α;Λοιπά γενικά επιδόματα;21.850,00;-21.850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0220;Λοιπά ειδικά επιδόματα;562.056,86;-333.987,06;228.069,80;101.457,02;126.612,78;130.538,73;97.531,07;130.538,73;97.531,07;130.538,73;97.531,07;0,00;0,00;-130.538,73;228.069,80;101.457,02
02.06.072α.0224;Επίδομα δυσμενών και ειδικών συνθηκών εργασίας;236.765,10;-14.659,10;222.106,00;101.457,02;120.648,98;130.538,73;91.567,27;130.538,73;91.567,27;130.538,73;91.567,27;0,00;0,00;-130.538,73;222.106,00;101.457,02
02.06.072α.0224.α;Επίδομα δυσμενών και ειδικών συνθηκών εργασίας;236.765,10;-16.765,10;220.000,00;101.457,02;118.542,98;130.538,73;89.461,27;130.538,73;89.461,27;130.538,73;89.461,27;0,00;0,00;-130.538,73;220.000,00;101.457,02
02.06.072α.0224.β;Επίδομα δυσμενών και ειδικών συνθηκών εργασίας (λοιπών);0,00;2.106,00;2.106,00;0,00;2.106,00;0,00;2.106,00;0,00;2.106,00;0,00;2.106,00;0,00;0,00;0,00;2.106,00;0,00
02.06.072α.0225;Επίδομα επικίνδυνης και ανθυγιεινής εργασίας;23.298,64;-23.298,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0225.α;Επίδομα επικίνδυνης και ανθυγιεινής εργασίας;23.298,64;-23.298,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0226;Επίδομα πληροφορικής;1.780,40;-1.780,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0226.α;Επίδομα πληροφορικής;1.780,40;-1.780,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0228;Επίδομα προβληματικών και παραμεθόριων περιοχών;300.002,40;-294.948,40;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;0,00;0,00;5.054,00;0,00
02.06.072α.0228.α;Επίδομα προβληματικών και παραμεθόριων περιοχών;300.002,40;-294.948,40;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;5.054,00;0,00;0,00;0,00;5.054,00;0,00
02.06.072α.0229;Λοιπά ειδικά επιδόματα;210,32;699,48;909,80;0,00;909,80;0,00;909,80;0,00;909,80;0,00;909,80;0,00;0,00;0,00;909,80;0,00
02.06.072α.0229.α;Λοιπά ειδικά επιδόματα;210,32;699,48;909,80;0,00;909,80;0,00;909,80;0,00;909,80;0,00;909,80;0,00;0,00;0,00;909,80;0,00
02.06.072α.0270;Αποδοχές γιατρών ΕΣΥ;8.259,60;-8.259,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0279;Λοιπά επιδόματα και αποζημιώσεις;8.259,60;-8.259,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0279.α;Επίδομα ετοιμότητας;8.259,60;-8.259,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.072α.0280;Αποζημίωση υπαλλ. που τελούν σε εκπαιδ. άδεια;8.259,60;27.403,52;35.663,12;0,00;35.663,12;0,00;35.663,12;0,00;35.663,12;0,00;35.663,12;0,00;0,00;0,00;35.663,12;0,00
02.06.072α.0282;Αποζημίωση υπαλλ. που τελούν σε εκπαιδ. άδεια;0,00;27.403,52;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;0,00;0,00;27.403,52;0,00
02.06.072α.0282.α;Αποζημίωση υπαλλ. που τελούν σε εκπαιδ. άδεια;0,00;27.403,52;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;27.403,52;0,00;0,00;0,00;27.403,52;0,00
02.06.072α.0289;Λοιπές αποζημιώσεις;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;0,00;0,00;8.259,60;0,00
02.06.072α.0289.α;Διάφορες αποζημιώσεις που δεν κατονομάζονται ειδικά;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;8.259,60;0,00;0,00;0,00;8.259,60;0,00
02.06.072α.0290;Εισφορές στι ΙΚΑ;553.939,90;-503.464,90;50.475,00;6.268,63;44.206,37;7.725,66;42.749,34;7.725,66;42.749,34;7.725,66;42.749,34;0,00;0,00;-7.725,66;50.475,00;6.268,63
02.06.072α.0291;Εισφορές στι ΙΚΑ;205.046,92;-164.571,92;40.475,00;1.978,66;38.496,34;2.669,17;37.805,83;2.669,17;37.805,83;2.669,17;37.805,83;0,00;0,00;-2.669,17;40.475,00;1.978,66
02.06.072α.0291.α;Εισφορές στο ΙΚΑ;205.046,92;-185.046,92;20.000,00;1.978,66;18.021,34;2.669,17;17.330,83;2.669,17;17.330,83;2.669,17;17.330,83;0,00;0,00;-2.669,17;20.000,00;1.978,66
02.06.072α.0291.β;Εισφορές στο ΙΚΑ (λοιπών) (Λογ. 2222 59);0,00;20.475,00;20.475,00;0,00;20.475,00;0,00;20.475,00;0,00;20.475,00;0,00;20.475,00;0,00;0,00;0,00;20.475,00;0,00
02.06.072α.0292;Εισφορές σε λοιπούς ασφαλιστικούς οργανισμούς;348.892,98;-338.892,98;10.000,00;4.289,97;5.710,03;5.056,49;4.943,51;5.056,49;4.943,51;5.056,49;4.943,51;0,00;0,00;-5.056,49;10.000,00;4.289,97
02.06.072α.0292.α;Εισφορές σε λοιπούς ασφαλιστικούς οργανισμούς;348.892,98;-338.892,98;10.000,00;4.289,97;5.710,03;5.056,49;4.943,51;5.056,49;4.943,51;5.056,49;4.943,51;0,00;0,00;-5.056,49;10.000,00;4.289,97
02.06.072α.0300;Αμοιβές υπαλλήλων με σχέση εργασίας Ι.Δ. ορισμένου χρόνου και ειδικών κατηγοριών;209.000,00;0,00;209.000,00;4.135,51;204.864,49;4.135,51;204.864,49;4.135,51;204.864,49;4.135,51;204.864,49;0,00;0,00;-4.135,51;209.000,00;4.135,51
02.06.072α.0340;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;168.000,00;0,00;168.000,00;3.910,65;164.089,35;3.910,65;164.089,35;3.910,65;164.089,35;3.910,65;164.089,35;0,00;0,00;-3.910,65;168.000,00;3.910,65
02.06.072α.0342;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;0,00;0,00;120.000,00;0,00
02.06.072α.0342.α;Αμοιβές προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;120.000,00;0,00;0,00;0,00;120.000,00;0,00
02.06.072α.0345;Αμοιβές προσωπικού για πρακτική άσκηση στο επάγγελμα;48.000,00;0,00;48.000,00;3.910,65;44.089,35;3.910,65;44.089,35;3.910,65;44.089,35;3.910,65;44.089,35;0,00;0,00;-3.910,65;48.000,00;3.910,65
02.06.072α.0345.α;Αμοιβές προσωπικού για πρακτική άσκηση στο επάγγελμα;48.000,00;0,00;48.000,00;3.910,65;44.089,35;3.910,65;44.089,35;3.910,65;44.089,35;3.910,65;44.089,35;0,00;0,00;-3.910,65;48.000,00;3.910,65
02.06.072α.0350;Εισφορές σε ασφαλιστικούς οργανισμούς προσωπικού με σχέση εργασίας ιδιωτικού δικαίου ορισμένου χρόνου γενικά;41.000,00;0,00;41.000,00;224,86;40.775,14;224,86;40.775,14;224,86;40.775,14;224,86;40.775,14;0,00;0,00;-224,86;41.000,00;224,86
