Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.07.071.9459.α.5.1;ΣΑΕΠ - Αντιπλημμυρική θωράκιση ΔΔ Ιερισσού και ΔΔ Αγίου Μάμαντος (Λογ/σμός 1808600800001010);0,00;254.929,61;254.929,61;254.890,00;39,61;254.890,00;39,61;254.890,00;39,61;254.890,00;39,61;0,00;0,00;-254.890,00;254.929,61;254.890,00
02.07.071.9459.α.5.12;Αποκατάσταση κοίτης ρέματος Φούρκας ΠΕΧ;0,00;47.000,00;47.000,00;0,00;47.000,00;0,00;47.000,00;0,00;47.000,00;0,00;47.000,00;0,00;0,00;0,00;47.000,00;0,00
02.07.071.9459.α.5.13;Ολοκληρωμένη αντιπλημμυρική προστασία κεντρικού ρέματος Συκιάς;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.07.071.9459.α.5.14;Ηλεκτροφωτισμός λιμανιού  Ν. Σκιώνης;0,00;170.000,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;170.000,00;0,00;0,00;0,00;170.000,00;0,00
02.07.071.9459.α.5.15;ΣΑΕΠ 008-ΕΡΓΑ ΑΝΤΙΠΛΗΜΜΥΡΙΚΗΣ ΠΡΟΣΤΑΣΙΑΣ ΑΡΜΟΔΙΟΤΗΤΑΣ Ν.Α. ΧΑΛΚΙΔΙΚΗΣ-2008ΕΠ00800001;0,00;211.554,64;211.554,64;0,00;211.554,64;0,00;211.554,64;0,00;211.554,64;0,00;211.554,64;0,00;0,00;0,00;211.554,64;0,00
02.07.071.9459.α.5.16;"ΣΑΕΠ 008-ΜΕΛΕΤΗ ΕΡΓΟΥ ""ΟΛΟΚΛΗΡΩΜΕΝΗ ΑΝΤΙΠΛΗΜΜΥΡΙΚΗ ΠΡΟΣΤΑΣΙΑ ΚΕΝΤΡΙΚΟΥ ΡΕΜΑΤΟΣ ΣΥΚΙΑΣ""-2012ΜΠ00800001";0,00;36.900,00;36.900,00;32.366,47;4.533,53;32.366,47;4.533,53;32.366,47;4.533,53;32.366,47;4.533,53;0,00;0,00;-32.366,47;36.900,00;32.366,47
02.07.071.9459.α.5.4;ΣΑΕΠ - Επείγουσες εργασίες Αντιπλημμυρικής προστασίας Παλαιοχωρίου και Νεοχωρίου (Λογ/σμός 1808600800001010);0,00;25.000,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.07.071.9459.α.5.5;ΣΑΕΠ - Πλακοσκεπής οχετοί για διευθέτηση Υδατορεμάτων (Λογ/σμός 1808600800001010);0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.07.071.9459.α.5.6;ΣΑΕΠ - Καθαριότητα ρεμάτων (Λογ/σμός 1808600800001010);0,00;109.524,07;109.524,07;70.875,92;38.648,15;70.875,92;38.648,15;70.875,92;38.648,15;70.875,92;38.648,15;0,00;0,00;-70.875,92;109.524,07;70.875,92
02.07.071.9459.α.5.7;ΣΑΕΠ - Αμεσα Αντιπλημμυρικά έργα προστασίας  στην περιοχή των εκβολών χειμάρρου Κασσανδρινού-Φούρκας (Λογ/σμός 1808600800001010);0,00;2.632,40;2.632,40;0,00;2.632,40;0,00;2.632,40;0,00;2.632,40;0,00;2.632,40;0,00;0,00;0,00;2.632,40;0,00
02.07.071.9470;Επενδύσεις Υπουργείου Εσωτερικών  Δημ. Διοίκησης και Αποκέντρωσης;0,00;322.962,82;322.962,82;76.274,65;246.688,17;76.274,65;246.688,17;76.274,65;246.688,17;76.274,65;246.688,17;0,00;0,00;-76.274,65;322.962,82;76.274,65
02.07.071.9474;Επενδύσεις Υπ. Πολιτισμού;0,00;140.686,06;140.686,06;56.471,89;84.214,17;56.471,89;84.214,17;56.471,89;84.214,17;56.471,89;84.214,17;0,00;0,00;-56.471,89;140.686,06;56.471,89
02.07.071.9474.0;Επενδύσεις Υπ. Πολιτισμού - Γ.Γ.Α.;0,00;140.686,06;140.686,06;56.471,89;84.214,17;56.471,89;84.214,17;56.471,89;84.214,17;56.471,89;84.214,17;0,00;0,00;-56.471,89;140.686,06;56.471,89
02.07.071.9474.0.10;Ναυταθλητικές εγκαταστάσεις Ν.Ο.Ν.Μουδανιών Χαλκιδικής;0,00;56.471,89;56.471,89;56.471,89;0,00;56.471,89;0,00;56.471,89;0,00;56.471,89;0,00;0,00;0,00;-56.471,89;56.471,89;56.471,89
02.07.071.9474.0.2;Κατασκευή κλ. γυμναστηρίου Δήμου Σιθωνίας (Λογ.216000370-17);0,00;800,00;800,00;0,00;800,00;0,00;800,00;0,00;800,00;0,00;800,00;0,00;0,00;0,00;800,00;0,00
02.07.071.9474.0.6;ΓΓΑ Συντήρηση μικροκατασκευών αθλητικών εγκαταστάσεων (Λογ.101600000057);0,00;83.414,17;83.414,17;0,00;83.414,17;0,00;83.414,17;0,00;83.414,17;0,00;83.414,17;0,00;0,00;0,00;83.414,17;0,00
02.07.071.9476;Επενδύσεις ΠΕΧΩΔΕ;0,00;19.802,76;19.802,76;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;0,00;0,00;-19.802,76;19.802,76;19.802,76
02.07.071.9476.1;Επενδύσεις ΠΕΧΩΔΕ-Συμπλ. έργων αποχέτευσης & ύδρευσης (Λογ/σμός 3185107600000016);0,00;19.802,76;19.802,76;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;19.802,76;0,00;0,00;0,00;-19.802,76;19.802,76;19.802,76
02.07.071.9479;Επενδύσεις λοιπών Υπουργείων;0,00;162.474,00;162.474,00;0,00;162.474,00;0,00;162.474,00;0,00;162.474,00;0,00;162.474,00;0,00;0,00;0,00;162.474,00;0,00
02.07.071.9479.ζ;Επιχορηγήσεις Υπ. Δικαιοσύνης;0,00;154.734,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;0,00;0,00;154.734,00;0,00
02.07.071.9479.ζ.1;Εργο υπουργείου δικαιοσύνης (2223 05);0,00;154.734,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;154.734,00;0,00;0,00;0,00;154.734,00;0,00
02.07.071.9479.στ;Επενδύσεις - Υπουργείου Εργασίας;0,00;7.740,00;7.740,00;0,00;7.740,00;0,00;7.740,00;0,00;7.740,00;0,00;7.740,00;0,00;0,00;0,00;7.740,00;0,00
02.07.071.9480;Επενδύσεις για έργα Σχολικής Στέγης (ΤΑΣΕ);0,00;98.321,99;98.321,99;67.348,18;30.973,81;67.348,18;30.973,81;67.348,18;30.973,81;67.348,18;30.973,81;0,00;0,00;-67.348,18;98.321,99;67.348,18
02.07.071.9483;Ανέγερση προσθήκη και αποπεράτωση σχολικών κτιρίων (Λογ.2223 05);0,00;98.321,99;98.321,99;67.348,18;30.973,81;67.348,18;30.973,81;67.348,18;30.973,81;67.348,18;30.973,81;0,00;0,00;-67.348,18;98.321,99;67.348,18
02.07.071.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;1.514.500,00;-1.431.907,90;82.592,10;37.236,00;45.356,10;37.236,00;45.356,10;37.236,00;45.356,10;37.236,00;45.356,10;0,00;0,00;-37.236,00;82.592,10;37.236,00
02.07.071.9720;Επισκευή και συντήρηση κτιρίων που στεγάζουν Δημόσιες Υπηρεσίες ή ΝΠΔΔ;0,00;1.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.07.071.9725;Επισκευή και συντήρηση κτιρίων που στεγάζουν Δημόσιες Υπηρεσίες ή ΝΠΔΔ;0,00;1.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.07.071.9725.01;Συντήρηση ΚΤΕΟ (λογ. 2223 05);0,00;1.000,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.07.071.9760;Μελέτες, έρευνες, πειραματικές εργασίες;0,00;2.000,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00;0,00
02.07.071.9769;Μελέτες, έρευνες, πειραματικές εργασίες που δεν κατανομάζονται ειδικά.;0,00;2.000,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00;0,00
02.07.071.9769.01;Απορρύπανση Ολυνθίου (μελέτη);0,00;2.000,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00;0,00
02.07.071.9771;Εκτέλεση συγκοινωνιακών έργων;546.000,00;-535.991,58;10.008,42;7.236,00;2.772,42;7.236,00;2.772,42;7.236,00;2.772,42;7.236,00;2.772,42;0,00;0,00;-7.236,00;10.008,42;7.236,00
02.07.071.9771.03;Υπόλοιπα προτεινόμενου;546.000,00;-546.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.07.071.9771.04;Αποζημιώσεις Απαλλοτριώσεων;0,00;10.008,42;10.008,42;7.236,00;2.772,42;7.236,00;2.772,42;7.236,00;2.772,42;7.236,00;2.772,42;0,00;0,00;-7.236,00;10.008,42;7.236,00
02.07.071.9772;Εκτέλεση λιμενικών έργων;0,00;35.000,00;35.000,00;30.000,00;5.000,00;30.000,00;5.000,00;30.000,00;5.000,00;30.000,00;5.000,00;0,00;0,00;-30.000,00;35.000,00;30.000,00
02.07.071.9772.01;Βάσεις ψυκτικών μηχανημάτων και μεταλλικών ερμαρίων σε αλιευτικά καταφύγια (λογ. 2223 05);0,00;5.000,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;5.000,00;0,00;0,00;0,00;5.000,00;0,00
02.07.071.9772.06;Θωράκιση προσήνεμου μώλου λιμένα Ιερισσού ΠΕ Χαλκιδικής (λογ. 2223 05);0,00;30.000,00;30.000,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;-30.000,00;30.000,00;30.000,00
02.07.071.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;968.500,00;-965.930,32;2.569,68;0,00;2.569,68;0,00;2.569,68;0,00;2.569,68;0,00;2.569,68;0,00;0,00;0,00;2.569,68;0,00
02.07.071.9779.01;;0,00;947,75;947,75;0,00;947,75;0,00;947,75;0,00;947,75;0,00;947,75;0,00;0,00;0,00;947,75;0,00
02.07.071.9779.01.01;Συμπληρωματική σύμβαση αποκατάστασης χώρων ανεξέλεγκτης εναπόθεσης αστικών αποβλήτων στο Ν. Χαλκιδικής -Α' φάση (λογ. 2223 05;0,00;947,75;947,75;0,00;947,75;0,00;947,75;0,00;947,75;0,00;947,75;0,00;0,00;0,00;947,75;0,00
02.07.071.9779.02;Κατάρτιση σχεδίων διαχείρισης των λεκανών απορροής ποταμών των υδατικών διαμερισμάτων Κεντρικής και Δυτικής Μακεδονίας;0,00;1.621,93;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;0,00;0,00;1.621,93;0,00
02.07.071.9779.02.01;Οργάνωση - Ανάπλαση Δυτικού ακάλυπτου οικοπέδου της ΝΑΧ (λογ. 2223 05);0,00;1.621,93;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;1.621,93;0,00;0,00;0,00;1.621,93;0,00
02.07.071.9779.03;Υπόλοιπο ποσό;968.500,00;-968.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.07.071.9779.03.01;Υπόλοιπα προτεινόμενου;968.500,00;-968.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.07.071.9780;Συντήρηση έργων;0,00;32.014,00;32.014,00;0,00;32.014,00;0,00;32.014,00;0,00;32.014,00;0,00;32.014,00;0,00;0,00;0,00;32.014,00;0,00
02.07.071.9781;Συντήρηση συγκοινωνιακών έργων;0,00;12.014,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;0,00;0,00;12.014,00;0,00
02.07.071.9781.01;Ασφαλτόστρωση - βελτίωση δρόμου προς Αγιο Γεώργιο (λογ. 2223 05);0,00;12.014,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;12.014,00;0,00;0,00;0,00;12.014,00;0,00
02.07.071.9783;Συντήρηση έργων ύδρευσης και άρδευσης;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.07.071.9783.01;Αντικατάσταση ύδρευσης γεώτρησης ΔΔ Γαλαρινού;0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00
02.07.071.9900;Επενδύσεις Ε.Ε. για λοιπόύς σκοπούς;0,00;3.603,68;3.603,68;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;0,00;0,00;-1.269,94;3.603,68;1.269,94
02.07.071.9910;Επενδύσεις από έσοδα  Ευρωπαϊκής Ενωσης;0,00;3.603,68;3.603,68;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;0,00;0,00;-1.269,94;3.603,68;1.269,94
02.07.071.9919;Λοιποί σκοποί;0,00;3.603,68;3.603,68;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;0,00;0,00;-1.269,94;3.603,68;1.269,94
02.07.071.9919.1;Διάδοση οικολογικού σήματος στα τουριστικά καταλύματα (Λογ. 2169 02);0,00;3.603,68;3.603,68;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;1.269,94;2.333,74;0,00;0,00;-1.269,94;3.603,68;1.269,94
02.07.151;ΥΓΕΙΑΣ & ΚΟΙΝΩΝΙΚΗΣ ΑΛΛΗΛΕΓΓΥΗΣ;800.000,00;289.756,33;1.089.756,33;822.418,13;267.338,20;822.418,13;267.338,20;822.418,13;267.338,20;822.418,13;267.338,20;0,00;0,00;-822.418,13;1.089.756,33;822.418,13
02.07.151.0000;Πληρωμές για Υπηρεσίες;0,00;197,53;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;0,00;0,00;197,53;0,00
02.07.151.0500;Πρόσθετες & παραπόμενες παροχές υπαλλήλων, στρατιώτικών και οργάνων Ελληνικής Αστυνομίας;0,00;197,53;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;0,00;0,00;197,53;0,00
02.07.151.0540;Φαρμακευτική περίθαλψη;0,00;197,53;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;0,00;0,00;197,53;0,00
02.07.151.0541;Φαρμακευτική περίθαλψη (Λογ. 2060 63);0,00;197,53;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;197,53;0,00;0,00;0,00;197,53;0,00
02.07.151.2000;Πληρωμές μεταιβαστικές;800.000,00;289.558,80;1.089.558,80;822.418,13;267.140,67;822.418,13;267.140,67;822.418,13;267.140,67;822.418,13;267.140,67;0,00;0,00;-822.418,13;1.089.558,80;822.418,13
02.07.151.2300;Επιχορηγήσεις σε Νομικά Πρόσωπα Δημοσίου Δικαίου (Ιδρύματα και Οργανισμοί Υγείας, Πρόνοιας και Κοιν. Ασφάλισης);0,00;561,89;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;0,00;0,00;561,89;0,00
02.07.151.2310;Επιχορηγήσεις σε Νοσηλευτικά Ιδρύματα Ν.Δ. 2592/1953 και σε Κέντρα Υγείας, για δαπάνες λειτουργίας και ερευνητικών προγραμμάτων;0,00;561,89;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;0,00;0,00;561,89;0,00
02.07.151.2319;Επιχορηγήσεις για λοιπούς οργανισμούς, σχολές & ιδρύματα υγείας για δαπάνες λειτουργίας και ερευνητικών προγραμματών (Λογ. 2065 84);0,00;561,89;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;561,89;0,00;0,00;0,00;561,89;0,00
02.07.151.2500;Επιχορηγήσεις σε Νομικά πρόσωπα Ιδιωτικού Δικαίου;0,00;29.444,67;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;0,00;0,00;29.444,67;0,00
02.07.151.2550;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων;0,00;29.444,67;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;0,00;0,00;29.444,67;0,00
02.07.151.2551;Επιχορήγηση σε ιδρύματα και εταιρείες προστασίας ανηλίκων και ενηλίκων (Λογ. 2067 73);0,00;29.444,67;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;29.444,67;0,00;0,00;0,00;29.444,67;0,00
02.07.151.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;800.000,00;259.552,24;1.059.552,24;822.418,13;237.134,11;822.418,13;237.134,11;822.418,13;237.134,11;822.418,13;237.134,11;0,00;0,00;-822.418,13;1.059.552,24;822.418,13
02.07.151.2710;Βοηθήματα σε χανσενικούς;800.000,00;200.776,61;1.000.776,61;822.418,13;178.358,48;822.418,13;178.358,48;822.418,13;178.358,48;822.418,13;178.358,48;0,00;0,00;-822.418,13;1.000.776,61;822.418,13
02.07.151.2712;Βοηθήματα σε πάσχοντες από συγγενή αιμολυτική αναιμία (Λογ. 206395);0,00;65.029,39;65.029,39;0,00;65.029,39;0,00;65.029,39;0,00;65.029,39;0,00;65.029,39;0,00;0,00;0,00;65.029,39;0,00
02.07.151.2713;Βοηθήματα σε νεφροπαθείς (Λογ. 2227 80);800.000,00;135.747,22;935.747,22;822.418,13;113.329,09;822.418,13;113.329,09;822.418,13;113.329,09;822.418,13;113.329,09;0,00;0,00;-822.418,13;935.747,22;822.418,13
02.07.151.2730;Βοηθήματα στέγασης;0,00;58.775,63;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;0,00;0,00;58.775,63;0,00
02.07.151.2739;Λοιπά γενικά βοηθήματα και επιδόματα κοινωνικής πρόνοιας (A' κοινωνικών βοηθειών Λογ.2191 72);0,00;58.775,63;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;58.775,63;0,00;0,00;0,00;58.775,63;0,00
02.07.153;ΥΠΗΡΕΣΙΕΣ ΠΑΙΔΙΚΩΝ ΕΞΟΧΩΝ - ΚΑΤΑΣΚΗΝΩΣΕΩΝ;0,00;259,98;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00
02.07.153.4000;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών;0,00;259,98;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00
02.07.153.4600;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών;0,00;259,98;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00
02.07.153.4610;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών;0,00;259,98;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00
02.07.153.4612;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών;0,00;259,98;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;259,98;0,00;0,00;0,00;259,98;0,00
02.07.153.4612.1;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών (2091-85);0,00;159,85;159,85;0,00;159,85;0,00;159,85;0,00;159,85;0,00;159,85;0,00;0,00;0,00;159,85;0,00
02.07.153.4612.2;Δαπάνες λειτουργίας κατασκηνώσεων-εξοχών (2090-89);0,00;100,13;100,13;0,00;100,13;0,00;100,13;0,00;100,13;0,00;100,13;0,00;0,00;0,00;100,13;0,00
02.07.191;ΥΠΗΡΕΣΙΕΣ ΠΡΩΤΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;630.000,00;1.595.000,00;2.225.000,00;913.661,81;1.311.338,19;915.279,86;1.309.720,14;913.661,81;1.311.338,19;913.661,81;1.311.338,19;0,00;0,00;-915.279,86;2.225.000,00;913.661,81
02.07.191.0000;Πληρωμές για Υπηρεσίες;630.000,00;1.595.000,00;2.225.000,00;913.661,81;1.311.338,19;915.279,86;1.309.720,14;913.661,81;1.311.338,19;913.661,81;1.311.338,19;0,00;0,00;-915.279,86;2.225.000,00;913.661,81
02.07.191.0800;Πληρωμές για λοιπές υπηρεσίες;630.000,00;1.595.000,00;2.225.000,00;913.661,81;1.311.338,19;915.279,86;1.309.720,14;913.661,81;1.311.338,19;913.661,81;1.311.338,19;0,00;0,00;-915.279,86;2.225.000,00;913.661,81
02.07.191.0820;Μεταφορά μαθητών;630.000,00;1.595.000,00;2.225.000,00;913.661,81;1.311.338,19;915.279,86;1.309.720,14;913.661,81;1.311.338,19;913.661,81;1.311.338,19;0,00;0,00;-915.279,86;2.225.000,00;913.661,81
02.07.191.0821;Μεταφορά μαθητών (Λογ. 2224 48);630.000,00;1.595.000,00;2.225.000,00;913.661,81;1.311.338,19;915.279,86;1.309.720,14;913.661,81;1.311.338,19;913.661,81;1.311.338,19;0,00;0,00;-915.279,86;2.225.000,00;913.661,81
02.07.192;ΥΠΗΡΕΣΙΕΣ ΔΕΥΤΕΡΟΒΑΘΜΙΑΣ ΕΚΠΑΙΔΕΥΣΗΣ;1.840.000,00;3.464.034,42;5.304.034,42;2.312.923,63;2.991.110,79;2.314.051,61;2.989.982,81;2.312.923,63;2.991.110,79;2.312.923,63;2.991.110,79;0,00;0,00;-2.314.051,61;5.304.034,42;2.312.923,63
02.07.192.0000;Πληρωμές για Υπηρεσίες;1.840.000,00;3.464.034,42;5.304.034,42;2.312.923,63;2.991.110,79;2.314.051,61;2.989.982,81;2.312.923,63;2.991.110,79;2.312.923,63;2.991.110,79;0,00;0,00;-2.314.051,61;5.304.034,42;2.312.923,63
02.07.192.0800;Πληρωμές για λοιπές υπηρεσίες;1.840.000,00;3.464.034,42;5.304.034,42;2.312.923,63;2.991.110,79;2.314.051,61;2.989.982,81;2.312.923,63;2.991.110,79;2.312.923,63;2.991.110,79;0,00;0,00;-2.314.051,61;5.304.034,42;2.312.923,63
02.07.192.0820;Μεταφορά μαθητών;1.840.000,00;3.464.034,42;5.304.034,42;2.312.923,63;2.991.110,79;2.314.051,61;2.989.982,81;2.312.923,63;2.991.110,79;2.312.923,63;2.991.110,79;0,00;0,00;-2.314.051,61;5.304.034,42;2.312.923,63
02.07.192.0821;Μεταφορά μαθητών (Λογ. 2224 48);1.840.000,00;3.464.034,42;5.304.034,42;2.312.923,63;2.991.110,79;2.314.051,61;2.989.982,81;2.312.923,63;2.991.110,79;2.312.923,63;2.991.110,79;0,00;0,00;-2.314.051,61;5.304.034,42;2.312.923,63
02.07.291;ΥΠΗΡΕΣΙΕΣ ΓΕΩΡΓΙΑΣ;770.722,00;83.979,09;854.701,09;401.380,15;453.320,94;399.340,01;455.361,08;400.830,71;453.870,38;400.830,71;453.870,38;0,00;0,00;-399.340,01;854.701,09;401.380,15
02.07.291.5000;Δαπάνες που δεν εντάσσονται σε άλλες κατηγορίες;770.722,00;83.979,09;854.701,09;401.380,15;453.320,94;399.340,01;455.361,08;400.830,71;453.870,38;400.830,71;453.870,38;0,00;0,00;-399.340,01;854.701,09;401.380,15
