Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Παραστατικά Εσόδων;Υπόλοιπο Παρ. Εσόδων ως προς Δ.Π.;Βεβαιωθέντα;Διαγραφές Παραγραφές;Τελικά Βεβαιωθέντα;Υπόλοιπο Βεβαιωθέντων    ως προς Δ.Π.;Εισπραχθέντα;Υπόλοιπο Εισπραχθέντων    ως προς Δ.Π.;Υπόλοιπο (Βεβαιωθέντα - Εισπραχθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.
06.07.390;ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ;233.000,00;250,00;233.250,00;2.503,39;230.746,61;2.503,39;0,00;2.503,39;230.746,61;2.503,39;230.746,61;0,00;0,00;-2.503,39;233.250,00
06.07.390.0000;Επιχορηγήσεις;9.000,00;250,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00
06.07.390.0100;Επιχορήγηση απο τον τακτικό κρατικό προυπολογισμό;9.000,00;250,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00
06.07.390.0150;Επιχορήγηση  για λοιπές δαπάνες;9.000,00;250,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00
06.07.390.0159;Επιχορήγηση  για λοιπές δαπάνες;9.000,00;250,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00;0,00;9.250,00;0,00;0,00;0,00;9.250,00
06.07.390.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;0,00;0,00;0,00;26,08;-26,08;26,08;0,00;26,08;-26,08;26,08;-26,08;0,00;0,00;-26,08;0,00
06.07.390.1200;Έσοδα από τέλη και δικαιώματα;0,00;0,00;0,00;26,08;-26,08;26,08;0,00;26,08;-26,08;26,08;-26,08;0,00;0,00;-26,08;0,00
06.07.390.1220;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;0,00;0,00;0,00;26,08;-26,08;26,08;0,00;26,08;-26,08;26,08;-26,08;0,00;0,00;-26,08;0,00
06.07.390.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;0,00;0,00;0,00;26,08;-26,08;26,08;0,00;26,08;-26,08;26,08;-26,08;0,00;0,00;-26,08;0,00
06.07.390.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;577,31;-577,31;577,31;0,00;577,31;-577,31;577,31;-577,31;0,00;0,00;-577,31;0,00
06.07.390.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;577,31;-577,31;577,31;0,00;577,31;-577,31;577,31;-577,31;0,00;0,00;-577,31;0,00
06.07.390.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;577,31;-577,31;577,31;0,00;577,31;-577,31;577,31;-577,31;0,00;0,00;-577,31;0,00
06.07.390.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;0,00;0,00;577,31;-577,31;577,31;0,00;577,31;-577,31;577,31;-577,31;0,00;0,00;-577,31;0,00
06.07.390.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2144-93);0,00;0,00;0,00;23,96;-23,96;23,96;0,00;23,96;-23,96;23,96;-23,96;0,00;0,00;-23,96;0,00
06.07.390.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2196 93).;0,00;0,00;0,00;553,35;-553,35;553,35;0,00;553,35;-553,35;553,35;-553,35;0,00;0,00;-553,35;0,00
06.07.390.4000;Προσαυξήσεις, Πρόστιμα, ,Χρηματικές Ποινές και Παράβολα;15.000,00;0,00;15.000,00;1.900,00;13.100,00;1.900,00;0,00;1.900,00;13.100,00;1.900,00;13.100,00;0,00;0,00;-1.900,00;15.000,00
06.07.390.4200;Πρόστιμα ,Χρηματικές ποινές και Παράβολα;15.000,00;0,00;15.000,00;1.900,00;13.100,00;1.900,00;0,00;1.900,00;13.100,00;1.900,00;13.100,00;0,00;0,00;-1.900,00;15.000,00
06.07.390.4210;Λοιπά Πρόστιμα και Χρηματικές Ποινές;15.000,00;0,00;15.000,00;1.900,00;13.100,00;1.900,00;0,00;1.900,00;13.100,00;1.900,00;13.100,00;0,00;0,00;-1.900,00;15.000,00
06.07.390.4219;Λοιπά Πρόστιμα και Χρηματικές Ποινές;15.000,00;0,00;15.000,00;1.900,00;13.100,00;1.900,00;0,00;1.900,00;13.100,00;1.900,00;13.100,00;0,00;0,00;-1.900,00;15.000,00
06.07.390.4219.α;Λοιπά πρόστιμα & χρηματικές ποινές (Λογ. 214493);0,00;0,00;0,00;1.900,00;-1.900,00;1.900,00;0,00;1.900,00;-1.900,00;1.900,00;-1.900,00;0,00;0,00;-1.900,00;0,00
06.07.390.4219.β;Λοιπά πρόστιμα & χρηματικές ποινές;15.000,00;0,00;15.000,00;0,00;15.000,00;0,00;0,00;0,00;15.000,00;0,00;15.000,00;0,00;0,00;0,00;15.000,00
06.07.390.Τ100;Ταμειακά υπόλοιπα;209.000,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00
06.07.390.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);209.000,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00
06.07.390.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2196-93);209.000,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00;0,00;209.000,00;0,00;0,00;0,00;209.000,00
06.07.721;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ;1.040.166,47;897.198,68;1.937.365,15;1.154.326,60;783.038,55;1.154.326,60;0,00;1.154.326,60;783.038,55;1.154.326,60;783.038,55;0,00;0,00;-1.154.326,60;1.937.365,15
06.07.721.0000;Επιχορηγήσεις;8.200,00;89.100,00;97.300,00;15.000,00;82.300,00;15.000,00;0,00;15.000,00;82.300,00;15.000,00;82.300,00;0,00;0,00;-15.000,00;97.300,00
06.07.721.0100;Επιχορήγηση απο τον τακτικό κρατικό προυπολογισμό;8.200,00;89.100,00;97.300,00;15.000,00;82.300,00;15.000,00;0,00;15.000,00;82.300,00;15.000,00;82.300,00;0,00;0,00;-15.000,00;97.300,00
06.07.721.0150;Επιχορήγηση  για λοιπές δαπάνες;8.200,00;89.100,00;97.300,00;15.000,00;82.300,00;15.000,00;0,00;15.000,00;82.300,00;15.000,00;82.300,00;0,00;0,00;-15.000,00;97.300,00
06.07.721.0159;Επιχορήγηση  για λοιπές δαπάνες;8.200,00;89.100,00;97.300,00;15.000,00;82.300,00;15.000,00;0,00;15.000,00;82.300,00;15.000,00;82.300,00;0,00;0,00;-15.000,00;97.300,00
06.07.721.0159.3;Κλιμάκια λαϊκών αγορών & υπαιθρίου εμπορίου (2190 29);8.200,00;0,00;8.200,00;0,00;8.200,00;0,00;0,00;0,00;8.200,00;0,00;8.200,00;0,00;0,00;0,00;8.200,00
06.07.721.0159.4;Επιχορηγήσεις για λοιπές δαπάνες (2222-59);0,00;89.100,00;89.100,00;15.000,00;74.100,00;15.000,00;0,00;15.000,00;74.100,00;15.000,00;74.100,00;0,00;0,00;-15.000,00;89.100,00
06.07.721.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;925.414,47;173.278,76;1.098.693,23;917.710,26;180.982,97;917.710,26;0,00;917.710,26;180.982,97;917.710,26;180.982,97;0,00;0,00;-917.710,26;1.098.693,23
06.07.721.1200;Έσοδα από τέλη και δικαιώματα;925.414,47;173.278,76;1.098.693,23;917.710,26;180.982,97;917.710,26;0,00;917.710,26;180.982,97;917.710,26;180.982,97;0,00;0,00;-917.710,26;1.098.693,23
06.07.721.1220;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;370.000,00;173.278,76;543.278,76;403.212,75;140.066,01;403.212,75;0,00;403.212,75;140.066,01;403.212,75;140.066,01;0,00;0,00;-403.212,75;543.278,76
06.07.721.1226;Έσοδα από άδειες τελών & μεταβίβασης αυτοκινήτων & οχημάτων;370.000,00;160.000,00;530.000,00;402.776,16;127.223,84;402.776,16;0,00;402.776,16;127.223,84;402.776,16;127.223,84;0,00;0,00;-402.776,16;530.000,00
06.07.721.1227;Έσοδα από παράβολα;0,00;13.278,76;13.278,76;436,59;12.842,17;436,59;0,00;436,59;12.842,17;436,59;12.842,17;0,00;0,00;-436,59;13.278,76
06.07.721.1227.1;Έσοδα από παράβολα (2222-59);0,00;0,00;0,00;436,59;-436,59;436,59;0,00;436,59;-436,59;436,59;-436,59;0,00;0,00;-436,59;0,00
06.07.721.1227.4;Έσοδα από παράβολα (2231-5);0,00;13.278,76;13.278,76;0,00;13.278,76;0,00;0,00;0,00;13.278,76;0,00;13.278,76;0,00;0,00;0,00;13.278,76
06.07.721.1250;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες;555.414,47;0,00;555.414,47;514.497,51;40.916,96;514.497,51;0,00;514.497,51;40.916,96;514.497,51;40.916,96;0,00;0,00;-514.497,51;555.414,47
06.07.721.1252;Έσοδα από Κ.Α.Π. για λειτουργικές και λοιπές γενικές δαπάνες (Λογ. 2222 59);555.414,47;0,00;555.414,47;514.497,51;40.916,96;514.497,51;0,00;514.497,51;40.916,96;514.497,51;40.916,96;0,00;0,00;-514.497,51;555.414,47
06.07.721.1252.2;ΚΑΠ Λειτουργικών;555.414,47;0,00;555.414,47;514.497,51;40.916,96;514.497,51;0,00;514.497,51;40.916,96;514.497,51;40.916,96;0,00;0,00;-514.497,51;555.414,47
06.07.721.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;2.131,30;2.131,30;21.178,07;-19.046,77;21.178,07;0,00;21.178,07;-19.046,77;21.178,07;-19.046,77;0,00;0,00;-21.178,07;2.131,30
06.07.721.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;2.131,30;2.131,30;21.178,07;-19.046,77;21.178,07;0,00;21.178,07;-19.046,77;21.178,07;-19.046,77;0,00;0,00;-21.178,07;2.131,30
06.07.721.3510;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.131,30;2.131,30;21.178,07;-19.046,77;21.178,07;0,00;21.178,07;-19.046,77;21.178,07;-19.046,77;0,00;0,00;-21.178,07;2.131,30
06.07.721.3511;Τόκοι από καταθέσεις σε Τράπεζες.;0,00;2.131,30;2.131,30;21.178,07;-19.046,77;21.178,07;0,00;21.178,07;-19.046,77;21.178,07;-19.046,77;0,00;0,00;-21.178,07;2.131,30
06.07.721.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2222 59).;0,00;0,00;0,00;10.543,20;-10.543,20;10.543,20;0,00;10.543,20;-10.543,20;10.543,20;-10.543,20;0,00;0,00;-10.543,20;0,00
06.07.721.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2101-7);0,00;2.131,30;2.131,30;0,00;2.131,30;0,00;0,00;0,00;2.131,30;0,00;2.131,30;0,00;0,00;0,00;2.131,30
06.07.721.3511.ε;Τόκοι από καταθέσεις σε Τράπεζες (2089-47).;0,00;0,00;0,00;581,74;-581,74;581,74;0,00;581,74;-581,74;581,74;-581,74;0,00;0,00;-581,74;0,00
06.07.721.3511.ζ;Τόκοι από καταθέσεις σε Τράπεζες (2110 89).;0,00;0,00;0,00;969,45;-969,45;969,45;0,00;969,45;-969,45;969,45;-969,45;0,00;0,00;-969,45;0,00
06.07.721.3511.θ;Τόκοι από καταθέσεις σε Τράπεζες (2178-00).;0,00;0,00;0,00;358,37;-358,37;358,37;0,00;358,37;-358,37;358,37;-358,37;0,00;0,00;-358,37;0,00
06.07.721.3511.κ;Τόκοι από καταθέσεις σε Τράπεζες (2150-59).;0,00;0,00;0,00;4.348,42;-4.348,42;4.348,42;0,00;4.348,42;-4.348,42;4.348,42;-4.348,42;0,00;0,00;-4.348,42;0,00
06.07.721.3511.λ;Τόκοι από καταθέσεις σε Τράπεζες (2168-56).;0,00;0,00;0,00;410,72;-410,72;410,72;0,00;410,72;-410,72;410,72;-410,72;0,00;0,00;-410,72;0,00
06.07.721.3511.ν;Τόκοι από καταθέσεις σε Τράπεζες (2197-39).;0,00;0,00;0,00;1.986,71;-1.986,71;1.986,71;0,00;1.986,71;-1.986,71;1.986,71;-1.986,71;0,00;0,00;-1.986,71;0,00
06.07.721.3511.ο;Τόκοι από καταθέσεις σε τράπεζες (2226 37);0,00;0,00;0,00;1.979,46;-1.979,46;1.979,46;0,00;1.979,46;-1.979,46;1.979,46;-1.979,46;0,00;0,00;-1.979,46;0,00
06.07.721.5000;Λοιπά Εσοδα;0,00;0,00;0,00;10.913,62;-10.913,62;10.913,62;0,00;10.913,62;-10.913,62;10.913,62;-10.913,62;0,00;0,00;-10.913,62;0,00
06.07.721.5500;Επιστροφές Χρημάτων;0,00;0,00;0,00;10.113,62;-10.113,62;10.113,62;0,00;10.113,62;-10.113,62;10.113,62;-10.113,62;0,00;0,00;-10.113,62;0,00
06.07.721.5510;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;10.113,62;-10.113,62;10.113,62;0,00;10.113,62;-10.113,62;10.113,62;-10.113,62;0,00;0,00;-10.113,62;0,00
06.07.721.5511;Επιστροφή χρημάτων για τακτοποίηση ΧΕΠ;0,00;0,00;0,00;10.113,62;-10.113,62;10.113,62;0,00;10.113,62;-10.113,62;10.113,62;-10.113,62;0,00;0,00;-10.113,62;0,00
06.07.721.5511.α;Επιστροφή χρημάτων για τακτοποίηση  ΧΕΠ  (Λογ.2222 59);0,00;0,00;0,00;4.004,42;-4.004,42;4.004,42;0,00;4.004,42;-4.004,42;4.004,42;-4.004,42;0,00;0,00;-4.004,42;0,00
06.07.721.5511.β;Επιστροφή χρημάτων για τακτοποίηση Λογ. 2222-6;0,00;0,00;0,00;6.109,20;-6.109,20;6.109,20;0,00;6.109,20;-6.109,20;6.109,20;-6.109,20;0,00;0,00;-6.109,20;0,00
06.07.721.5600;Έσοδα από λοιπές περιπτώσεις;0,00;0,00;0,00;800,00;-800,00;800,00;0,00;800,00;-800,00;800,00;-800,00;0,00;0,00;-800,00;0,00
06.07.721.5680;Λοιπά έσοδα που δεν κατονομάζονται ειδικά;0,00;0,00;0,00;800,00;-800,00;800,00;0,00;800,00;-800,00;800,00;-800,00;0,00;0,00;-800,00;0,00
06.07.721.5689;Λοιπά έσοδα που δεν κατονομάζονται ειδικά;0,00;0,00;0,00;800,00;-800,00;800,00;0,00;800,00;-800,00;800,00;-800,00;0,00;0,00;-800,00;0,00
06.07.721.6000;Έκτακτα έσοδα;106.552,00;0,00;106.552,00;189.524,65;-82.972,65;189.524,65;0,00;189.524,65;-82.972,65;189.524,65;-82.972,65;0,00;0,00;-189.524,65;106.552,00
06.07.721.6500;Προσαυαξήσεις, πρόστιμα, χρηματικές ποινές, παράβολα;106.552,00;0,00;106.552,00;189.524,65;-82.972,65;189.524,65;0,00;189.524,65;-82.972,65;189.524,65;-82.972,65;0,00;0,00;-189.524,65;106.552,00
06.07.721.6520;Πρόστιμα και χρηματικές ποινές;106.552,00;0,00;106.552,00;189.524,65;-82.972,65;189.524,65;0,00;189.524,65;-82.972,65;189.524,65;-82.972,65;0,00;0,00;-189.524,65;106.552,00
06.07.721.6521;Πρόστιμα και χρηματικές ποινές (Λογ/σμός 2168 56 και λογ/σμός 2226 37);106.552,00;0,00;106.552,00;189.524,65;-82.972,65;189.524,65;0,00;189.524,65;-82.972,65;189.524,65;-82.972,65;0,00;0,00;-189.524,65;106.552,00
06.07.721.Τ100;Ταμειακά υπόλοιπα;0,00;632.688,62;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62
06.07.721.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;632.688,62;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62
06.07.721.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών;0,00;632.688,62;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62;0,00;632.688,62;0,00;0,00;0,00;632.688,62
06.07.721.Τ121.02;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2222 59);0,00;386.007,37;386.007,37;0,00;386.007,37;0,00;0,00;0,00;386.007,37;0,00;386.007,37;0,00;0,00;0,00;386.007,37
06.07.721.Τ121.05;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2110 89);0,00;13.000,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00;0,00;13.000,00;0,00;0,00;0,00;13.000,00
06.07.721.Τ121.07;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2144 93);0,00;4.000,00;4.000,00;0,00;4.000,00;0,00;0,00;0,00;4.000,00;0,00;4.000,00;0,00;0,00;0,00;4.000,00
06.07.721.Τ121.10;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2178 00);0,00;35.000,00;35.000,00;0,00;35.000,00;0,00;0,00;0,00;35.000,00;0,00;35.000,00;0,00;0,00;0,00;35.000,00
06.07.721.Τ121.11;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2190 29);0,00;8.381,25;8.381,25;0,00;8.381,25;0,00;0,00;0,00;8.381,25;0,00;8.381,25;0,00;0,00;0,00;8.381,25
06.07.721.Τ121.12;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2168 56);0,00;5.500,00;5.500,00;0,00;5.500,00;0,00;0,00;0,00;5.500,00;0,00;5.500,00;0,00;0,00;0,00;5.500,00
06.07.721.Τ121.14;Ταμειακό υπόλοιπο παρελθόντων ετών (2226 37);0,00;60.800,00;60.800,00;0,00;60.800,00;0,00;0,00;0,00;60.800,00;0,00;60.800,00;0,00;0,00;0,00;60.800,00
06.07.721.Τ121.16;Ταμειακά υπόλοιπα παρελθόντων ετών (2067-3);0,00;10.000,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00;0,00;10.000,00;0,00;0,00;0,00;10.000,00
06.07.721.Τ121.17;Ταμειακά υπόλοιπα παρελθόντων ετών (2121-1);0,00;110.000,00;110.000,00;0,00;110.000,00;0,00;0,00;0,00;110.000,00;0,00;110.000,00;0,00;0,00;0,00;110.000,00
06.07.722;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ (τ.Ν.Τ.);85.534,91;161.278,00;246.812,91;14.391,98;232.420,93;14.391,98;0,00;14.391,98;232.420,93;14.391,98;232.420,93;0,00;0,00;-14.391,98;246.812,91
06.07.722.1000;Φόροι-Τέλη και Δικαιώματα υπέρ Ν.Π.Δ.Δ.;85.534,91;0,00;85.534,91;14.209,53;71.325,38;14.209,53;0,00;14.209,53;71.325,38;14.209,53;71.325,38;0,00;0,00;-14.209,53;85.534,91
06.07.722.1200;Έσοδα από τέλη και δικαιώματα;85.534,91;0,00;85.534,91;14.209,53;71.325,38;14.209,53;0,00;14.209,53;71.325,38;14.209,53;71.325,38;0,00;0,00;-14.209,53;85.534,91
06.07.722.1220;Έσοδα από τέλη και δικαιώματα;85.534,91;0,00;85.534,91;13.909,53;71.625,38;13.909,53;0,00;13.909,53;71.625,38;13.909,53;71.625,38;0,00;0,00;-13.909,53;85.534,91
06.07.722.1222;Τέλη χρήσης οδών κλπ (ΤΕΟ -λογ/σμός 2225 91);74.834,91;0,00;74.834,91;0,00;74.834,91;0,00;0,00;0,00;74.834,91;0,00;74.834,91;0,00;0,00;0,00;74.834,91
06.07.722.1227;Έσοδα από παράβολα (2074 82);10.700,00;0,00;10.700,00;13.909,53;-3.209,53;13.909,53;0,00;13.909,53;-3.209,53;13.909,53;-3.209,53;0,00;0,00;-13.909,53;10.700,00
06.07.722.1230;Έσοδα τέως ταμείου Οδοποίας Νομού;0,00;0,00;0,00;300,00;-300,00;300,00;0,00;300,00;-300,00;300,00;-300,00;0,00;0,00;-300,00;0,00
06.07.722.1237;Έσοδα τέως ταμείου Οδοποίας Νομού (2225 91);0,00;0,00;0,00;300,00;-300,00;300,00;0,00;300,00;-300,00;300,00;-300,00;0,00;0,00;-300,00;0,00
06.07.722.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;182,45;-182,45;182,45;0,00;182,45;-182,45;182,45;-182,45;0,00;0,00;-182,45;0,00
06.07.722.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια ,Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;182,45;-182,45;182,45;0,00;182,45;-182,45;182,45;-182,45;0,00;0,00;-182,45;0,00
06.07.722.3510;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;182,45;-182,45;182,45;0,00;182,45;-182,45;182,45;-182,45;0,00;0,00;-182,45;0,00
06.07.722.3511;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;182,45;-182,45;182,45;0,00;182,45;-182,45;182,45;-182,45;0,00;0,00;-182,45;0,00
06.07.722.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (2074-82).;0,00;0,00;0,00;182,45;-182,45;182,45;0,00;182,45;-182,45;182,45;-182,45;0,00;0,00;-182,45;0,00
06.07.722.Τ100;Ταμειακά υπόλοιπα;0,00;161.278,00;161.278,00;0,00;161.278,00;0,00;0,00;0,00;161.278,00;0,00;161.278,00;0,00;0,00;0,00;161.278,00
06.07.722.Τ120;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (ATEbank);0,00;161.278,00;161.278,00;0,00;161.278,00;0,00;0,00;0,00;161.278,00;0,00;161.278,00;0,00;0,00;0,00;161.278,00
06.07.722.Τ121;Ταμειακό υπόλοιπο για την κάλυψη υποχρεώσεων παρελθόντων ετών (2225 91);0,00;141.278,00;141.278,00;0,00;141.278,00;0,00;0,00;0,00;141.278,00;0,00;141.278,00;0,00;0,00;0,00;141.278,00
06.07.722.Τ125;Ταμειακό υπόλοιπο για κάλυψη παρελθόντων ετών (2222 59);0,00;20.000,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00;0,00;20.000,00;0,00;0,00;0,00;20.000,00
06.07.723;ΥΠΗΡΕΣΙΕΣ ΔΙΟΙΚΗΣΗΣ - ΟΙΚΟΝΟΜΙΚΟΥ / ΑΝΑΠΤΥΞΙΑΚΟΣ ΠΡΟΫΠΟΛΟΓΙΣΜΟΣ;320.000,00;-160.000,00;160.000,00;124.532,65;35.467,35;124.532,65;0,00;124.532,65;35.467,35;124.532,65;35.467,35;0,00;0,00;-124.532,65;160.000,00
06.07.723.3000;Έσοδα από την επιχειρηματική δραστηριότητα του Ν.Π.Δ.Δ;0,00;0,00;0,00;3.167,38;-3.167,38;3.167,38;0,00;3.167,38;-3.167,38;3.167,38;-3.167,38;0,00;0,00;-3.167,38;0,00
06.07.723.3500;Πρόσοδοι του Ν.Π.Δ.Δ από Κεφάλαια, Κινητές αξίες και λοιπές περιπτώσεις;0,00;0,00;0,00;3.167,38;-3.167,38;3.167,38;0,00;3.167,38;-3.167,38;3.167,38;-3.167,38;0,00;0,00;-3.167,38;0,00
06.07.723.3510;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;3.167,38;-3.167,38;3.167,38;0,00;3.167,38;-3.167,38;3.167,38;-3.167,38;0,00;0,00;-3.167,38;0,00
06.07.723.3511;Τόκοι από καταθέσεις σε Τράπεζες;0,00;0,00;0,00;3.167,38;-3.167,38;3.167,38;0,00;3.167,38;-3.167,38;3.167,38;-3.167,38;0,00;0,00;-3.167,38;0,00
06.07.723.3511.α;Τόκοι από καταθέσεις σε Τράπεζες (2101-91).;0,00;0,00;0,00;1.356,53;-1.356,53;1.356,53;0,00;1.356,53;-1.356,53;1.356,53;-1.356,53;0,00;0,00;-1.356,53;0,00
06.07.723.3511.β;Τόκοι από καταθέσεις σε Τράπεζες (2102-37).;0,00;0,00;0,00;48,19;-48,19;48,19;0,00;48,19;-48,19;48,19;-48,19;0,00;0,00;-48,19;0,00
06.07.723.3511.γ;Τόκοι από καταθέσεις σε Τράπεζες (2103-80).;0,00;0,00;0,00;6,60;-6,60;6,60;0,00;6,60;-6,60;6,60;-6,60;0,00;0,00;-6,60;0,00
