Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.05.721.1511.α.02;Προμήθεια καυσίμων και λιπαντικών;17.000,00;0,00;17.000,00;3.191,92;13.808,08;3.191,92;13.808,08;3.191,92;13.808,08;3.191,92;13.808,08;0,00;0,00;-3.191,92;17.000,00;3.191,92
02.05.721.1512;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;152.000,00;2.500,00;154.500,00;85.366,11;69.133,89;85.366,11;69.133,89;85.366,11;69.133,89;85.366,11;69.133,89;0,00;0,00;-85.366,11;154.500,00;85.366,11
02.05.721.1512.α;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;152.000,00;2.500,00;154.500,00;85.366,11;69.133,89;85.366,11;69.133,89;85.366,11;69.133,89;85.366,11;69.133,89;0,00;0,00;-85.366,11;154.500,00;85.366,11
02.05.721.1512.α.01;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;134.000,00;0,00;134.000,00;65.933,63;68.066,37;65.933,63;68.066,37;65.933,63;68.066,37;65.933,63;68.066,37;0,00;0,00;-65.933,63;134.000,00;65.933,63
02.05.721.1512.α.02;Καύσιμα θέρμανσης κλπ και δαπάνες κοινοχρήστων;18.000,00;2.500,00;20.500,00;19.432,48;1.067,52;19.432,48;1.067,52;19.432,48;1.067,52;19.432,48;1.067,52;0,00;0,00;-19.432,48;20.500,00;19.432,48
02.05.721.1600;Διάφορες Προμήθειες;16.000,00;1.500,00;17.500,00;9.267,71;8.232,29;9.267,71;8.232,29;9.267,71;8.232,29;9.267,71;8.232,29;0,00;0,00;-9.267,71;17.500,00;9.267,71
02.05.721.1640;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;5.000,00;-4.500,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1641;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.721.1641.α;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.721.1641.α.01;Προμήθεια χρωμάτων και λοιπών συναφών υλικών;5.000,00;-5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.05.721.1643;Προμήθεια φυτοπαθολογικού υλικού;0,00;500,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1643.α.01;Προμήθεια φυτοπαθολογικού υλικού;0,00;500,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;500,00;0,00;0,00;0,00;500,00;0,00
02.05.721.1690;Λοιπές προμήθειες;11.000,00;6.000,00;17.000,00;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;0,00;0,00;-9.267,71;17.000,00;9.267,71
02.05.721.1699;Λοιπές προμήθειες;11.000,00;6.000,00;17.000,00;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;0,00;0,00;-9.267,71;17.000,00;9.267,71
02.05.721.1699.α;Λοιπές προμήθειες;11.000,00;6.000,00;17.000,00;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;9.267,71;7.732,29;0,00;0,00;-9.267,71;17.000,00;9.267,71
02.05.721.1699.α.01;Λοιπές προμήθειες;8.000,00;5.609,49;13.609,49;6.362,84;7.246,65;6.362,84;7.246,65;6.362,84;7.246,65;6.362,84;7.246,65;0,00;0,00;-6.362,84;13.609,49;6.362,84
02.05.721.1699.α.02;Λοιπές προμήθειες;3.000,00;390,51;3.390,51;2.904,87;485,64;2.904,87;485,64;2.904,87;485,64;2.904,87;485,64;0,00;0,00;-2.904,87;3.390,51;2.904,87
02.05.721.1700;Προμήθεια κεφαλαιακού εξοπλισμού;40.346,09;15.645,38;55.991,47;15.115,33;40.876,14;15.115,33;40.876,14;15.115,33;40.876,14;15.115,33;40.876,14;0,00;0,00;-15.115,33;55.991,47;15.115,33
02.05.721.1710;Προμήθεια επίπλων;6.500,00;0,00;6.500,00;3.899,37;2.600,63;3.899,37;2.600,63;3.899,37;2.600,63;3.899,37;2.600,63;0,00;0,00;-3.899,37;6.500,00;3.899,37
02.05.721.1712;Προμήθεια συσκευών θέρμανσης και κλιματισμού;5.000,00;0,00;5.000,00;2.400,00;2.600,00;2.400,00;2.600,00;2.400,00;2.600,00;2.400,00;2.600,00;0,00;0,00;-2.400,00;5.000,00;2.400,00
02.05.721.1712.α;Προμήθεια συσκευών θέρμανσης και κλιματισμού;5.000,00;0,00;5.000,00;2.400,00;2.600,00;2.400,00;2.600,00;2.400,00;2.600,00;2.400,00;2.600,00;0,00;0,00;-2.400,00;5.000,00;2.400,00
02.05.721.1712.α.01;Προμήθεια συσκευών θέρμανσης και κλιματισμού;4.000,00;0,00;4.000,00;2.400,00;1.600,00;2.400,00;1.600,00;2.400,00;1.600,00;2.400,00;1.600,00;0,00;0,00;-2.400,00;4.000,00;2.400,00
02.05.721.1712.α.02;Προμήθεια συσκευών θέρμανσης και κλιματισμού;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;1.000,00;0,00;0,00;0,00;1.000,00;0,00
02.05.721.1713;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;1.500,00;0,00;1.500,00;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;0,00;0,00;-1.499,37;1.500,00;1.499,37
02.05.721.1713.α;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;1.500,00;0,00;1.500,00;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;0,00;0,00;-1.499,37;1.500,00;1.499,37
02.05.721.1713.α.01;Προμήθεια γραφομηχανών, μηχανημάτων φωτοαντιγραφής κλπ μηχανών γραφείου;1.500,00;0,00;1.500,00;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;1.499,37;0,63;0,00;0,00;-1.499,37;1.500,00;1.499,37
02.05.721.1720;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;8.846,09;15.645,38;24.491,47;11.215,96;13.275,51;11.215,96;13.275,51;11.215,96;13.275,51;11.215,96;13.275,51;0,00;0,00;-11.215,96;24.491,47;11.215,96
02.05.721.1723;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;8.000,00;11.000,00;19.000,00;7.795,96;11.204,04;7.795,96;11.204,04;7.795,96;11.204,04;7.795,96;11.204,04;0,00;0,00;-7.795,96;19.000,00;7.795,96
02.05.721.1723.α;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;8.000,00;11.000,00;19.000,00;7.795,96;11.204,04;7.795,96;11.204,04;7.795,96;11.204,04;7.795,96;11.204,04;0,00;0,00;-7.795,96;19.000,00;7.795,96
02.05.721.1723.α.01;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;8.000,00;5.294,00;13.294,00;2.089,97;11.204,03;2.089,97;11.204,03;2.089,97;11.204,03;2.089,97;11.204,03;0,00;0,00;-2.089,97;13.294,00;2.089,97
02.05.721.1723.α.02;Προμήθεια ηλεκτρονικών υπολογιστών προγραμμάτων και λοιπών υλικών;0,00;5.706,00;5.706,00;5.705,99;0,01;5.705,99;0,01;5.705,99;0,01;5.705,99;0,01;0,00;0,00;-5.705,99;5.706,00;5.705,99
02.05.721.1725;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;346,09;745,38;1.091,47;745,38;346,09;745,38;346,09;745,38;346,09;745,38;346,09;0,00;0,00;-745,38;1.091,47;745,38
02.05.721.1725.α;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;346,09;745,38;1.091,47;745,38;346,09;745,38;346,09;745,38;346,09;745,38;346,09;0,00;0,00;-745,38;1.091,47;745,38
02.05.721.1725.α.01;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;346,09;0,00;346,09;0,00;346,09;0,00;346,09;0,00;346,09;0,00;346,09;0,00;0,00;0,00;346,09;0,00
02.05.721.1725.α.02;Προμήθεια κάθε είδους τηλεπικοινωνιακού, μετεωρολογικού και λοιπού συναφούς ηλεκτρονικού εξοπλισμού;0,00;745,38;745,38;745,38;0,00;745,38;0,00;745,38;0,00;745,38;0,00;0,00;0,00;-745,38;745,38;745,38
02.05.721.1729;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;500,00;3.900,00;4.400,00;2.674,62;1.725,38;2.674,62;1.725,38;2.674,62;1.725,38;2.674,62;1.725,38;0,00;0,00;-2.674,62;4.400,00;2.674,62
02.05.721.1729.α;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;500,00;3.900,00;4.400,00;2.674,62;1.725,38;2.674,62;1.725,38;2.674,62;1.725,38;2.674,62;1.725,38;0,00;0,00;-2.674,62;4.400,00;2.674,62
02.05.721.1729.α.01;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;500,00;2.100,00;2.600,00;1.000,00;1.600,00;1.000,00;1.600,00;1.000,00;1.600,00;1.000,00;1.600,00;0,00;0,00;-1.000,00;2.600,00;1.000,00
02.05.721.1729.α.02;Προμήθεια κάθε είδους μηχανικού και λοιπού εξοπλισμού;0,00;1.800,00;1.800,00;1.674,62;125,38;1.674,62;125,38;1.674,62;125,38;1.674,62;125,38;0,00;0,00;-1.674,62;1.800,00;1.674,62
02.05.721.1730;Προμήθεια μεταφορικών μέσων ξηράσ;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.05.721.1731;Προμήθεια μεταφορικών μέσων ξηράσ;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.05.721.1731.α;Προμήθεια μεταφορικών μέσων ξηράς;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.05.721.1731.α.01;Προμήθεια μεταφορικών μέσων ξηράς;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.05.721.2000;Πληρωμές μεταιβαστικές;0,00;4.000,00;4.000,00;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;0,00;0,00;-3.964,80;4.000,00;3.964,80
02.05.721.2700;Εισοδηματικές ενισχύσεις και λοιπές μεταβιβάσεις;0,00;4.000,00;4.000,00;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;0,00;0,00;-3.964,80;4.000,00;3.964,80
02.05.721.2710;λοιπά βοηθήματα υγειονομικής περίθαλψης;0,00;4.000,00;4.000,00;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;0,00;0,00;-3.964,80;4.000,00;3.964,80
02.05.721.2719;Λοιπά βοηθήματα για υγειονομική περίθαλψη;0,00;4.000,00;4.000,00;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;0,00;0,00;-3.964,80;4.000,00;3.964,80
02.05.721.2719.01;Λοιπά βοηθήματα για υγειονομική περίθαλψη;0,00;4.000,00;4.000,00;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;3.964,80;35,20;0,00;0,00;-3.964,80;4.000,00;3.964,80
02.05.721.5000;Διάφορες κοινές ή σύνθετες δαπάνες Υπουργείων και Νομαρχιών που δεν έχουν ενταχθεί σε κάποια από τις γενικές κατηγορίες του Κώδικα;18.300,00;115.081,75;133.381,75;117.745,87;15.635,88;117.745,87;15.635,88;117.745,87;15.635,88;117.745,87;15.635,88;0,00;0,00;-117.745,87;133.381,75;117.745,87
02.05.721.5100;Διάφορες σύνθετες δαπάνες;18.300,00;10.000,00;28.300,00;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;0,00;0,00;-14.331,52;28.300,00;14.331,52
02.05.721.5150;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);18.300,00;10.000,00;28.300,00;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;0,00;0,00;-14.331,52;28.300,00;14.331,52
02.05.721.5152;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);18.300,00;10.000,00;28.300,00;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;0,00;0,00;-14.331,52;28.300,00;14.331,52
02.05.721.5152.α;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);18.300,00;10.000,00;28.300,00;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;14.331,52;13.968,48;0,00;0,00;-14.331,52;28.300,00;14.331,52
02.05.721.5152.α.01;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);15.000,00;10.000,00;25.000,00;12.707,92;12.292,08;12.707,92;12.292,08;12.707,92;12.292,08;12.707,92;12.292,08;0,00;0,00;-12.707,92;25.000,00;12.707,92
02.05.721.5152.α.02;Κάθε είδους δαπάνες πολιτικής σχεδίασης εκτακτών αναγκών (ΠΣΕΑ);3.300,00;0,00;3.300,00;1.623,60;1.676,40;1.623,60;1.676,40;1.623,60;1.676,40;1.623,60;1.676,40;0,00;0,00;-1.623,60;3.300,00;1.623,60
02.05.721.5200;Διάφορες σύνθετες δαπάνες;0,00;105.081,75;105.081,75;103.414,35;1.667,40;103.414,35;1.667,40;103.414,35;1.667,40;103.414,35;1.667,40;0,00;0,00;-103.414,35;105.081,75;103.414,35
02.05.721.5260;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;0,00;105.081,75;105.081,75;103.414,35;1.667,40;103.414,35;1.667,40;103.414,35;1.667,40;103.414,35;1.667,40;0,00;0,00;-103.414,35;105.081,75;103.414,35
02.05.721.5261;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;0,00;19.081,75;19.081,75;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;0,00;0,00;-18.469,35;19.081,75;18.469,35
02.05.721.5261.α;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;0,00;19.081,75;19.081,75;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;0,00;0,00;-18.469,35;19.081,75;18.469,35
02.05.721.5261.α.01;Διάφορες δαπάνες για τη διενέργεια βουλευτικών, κοινοτικών, δημοτικών εκλογών και ευροεκλογών;0,00;19.081,75;19.081,75;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;18.469,35;612,40;0,00;0,00;-18.469,35;19.081,75;18.469,35
02.05.721.5262;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;0,00;86.000,00;86.000,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;0,00;0,00;-84.945,00;86.000,00;84.945,00
02.05.721.5262.α;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;0,00;86.000,00;86.000,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;0,00;0,00;-84.945,00;86.000,00;84.945,00
02.05.721.5262.α.01;Οδοιπορικά, αποζημίωση και έξοδα κίνησης προσώπων που απασχολούνται με τη διενέργεια εκλογών;0,00;86.000,00;86.000,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;84.945,00;1.055,00;0,00;0,00;-84.945,00;86.000,00;84.945,00
02.05.721.9000;Πληρωμές για επενδύσεις;503.595,13;310.196,16;813.791,29;384.500,68;429.290,61;284.500,68;529.290,61;284.500,68;529.290,61;284.500,68;529.290,61;0,00;0,00;-284.500,68;813.791,29;384.500,68
02.05.721.9700;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;339.195,13;310.196,16;649.391,29;284.500,68;364.890,61;284.500,68;364.890,61;284.500,68;364.890,61;284.500,68;364.890,61;0,00;0,00;-284.500,68;649.391,29;284.500,68
02.05.721.9770;Εκτέλεση συγκοινωνιακών έργων;339.195,13;310.196,16;649.391,29;284.500,68;364.890,61;284.500,68;364.890,61;284.500,68;364.890,61;284.500,68;364.890,61;0,00;0,00;-284.500,68;649.391,29;284.500,68
02.05.721.9771;Εκτέλεση συγκοινωνιακών έργων;188.368,00;222.102,58;410.470,58;191.071,94;219.398,64;191.071,94;219.398,64;191.071,94;219.398,64;191.071,94;219.398,64;0,00;0,00;-191.071,94;410.470,58;191.071,94
02.05.721.9771.α;Εκτέλεση συγκοινωνιακών έργων;188.368,00;222.102,58;410.470,58;191.071,94;219.398,64;191.071,94;219.398,64;191.071,94;219.398,64;191.071,94;219.398,64;0,00;0,00;-191.071,94;410.470,58;191.071,94
02.05.721.9771.α.1;ΑΠΟΚΑΤΑΣΤΑΣΗ ΦΘΟΡΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΣΤΟΥΣ ΔΡΟΜΟΥΣ Α.ΑΘΑΝΑΣΙΟΣ -ΧΙΟΝΟΔΡΟΜΙΚΟ ΚΕΝΤΡΟ ΒΟΡΑΣ ΚΑΙ ΚΕΡΑΣΙΑ Χ. Κ ΒΟΡΑΣ;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;0,00;0,00;368,00;0,00
02.05.721.9771.α.1.02;ΑΠΟΚΑΤΑΣΤΑΣΗ ΦΘΟΡΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΣΤΟΥΣ ΔΡΟΜΟΥΣ Α.ΑΘΑΝΑΣΙΟΣ -ΧΙΟΝΟΔΡΟΜΙΚΟ ΚΕΝΤΡΟ ΒΟΡΑΣ ΚΑΙ ΚΕΡΑΣΙΑ Χ. Κ ΒΟΡΑΣ;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;368,00;0,00;0,00;0,00;368,00;0,00
02.05.721.9771.α.10;ΣΥΝΤΗΡΗΣΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΚΟΜΒΩΝ ΣΤΗΝ ΕΠΑΡΧΙΑΚΗ ΟΔΟ ΑΡΙΔΑΙΑΣ-ΕΞΑΠΛΑΤΑΝΟΥ;0,00;117.042,00;117.042,00;108.000,00;9.042,00;108.000,00;9.042,00;108.000,00;9.042,00;108.000,00;9.042,00;0,00;0,00;-108.000,00;117.042,00;108.000,00
02.05.721.9771.α.10.01;ΣΥΝΤΗΡΗΣΗ ΟΔΟΣΤΡΩΜΑΤΟΣ ΚΑΙ ΚΑΤΑΣΚΕΥΗ ΚΟΜΒΩΝ ΣΤΗΝ ΕΠΑΡΧΙΑΚΗ ΟΔΟ ΑΡΙΔΑΙΑΣ-ΕΞΑΠΛΑΤΑΝΟΥ;0,00;117.042,00;117.042,00;108.000,00;9.042,00;108.000,00;9.042,00;108.000,00;9.042,00;108.000,00;9.042,00;0,00;0,00;-108.000,00;117.042,00;108.000,00
02.05.721.9771.α.11;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΟΜΑΤΟΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΑΡΧΑΓΓΕΛΟΥ -ΟΡΙΑ ΝΟΜΟΥ;0,00;50.000,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;0,00;50.000,00;0,00
02.05.721.9771.α.11.01;ΣΥΝΤΗΡΗΣΗ ΤΜΗΜΑΤΩΝ ΟΔΟΣΤΡΩΜΑΤΟΣ ΕΠΑΡΧΙΑΚΗΣ ΟΔΟΥ ΑΡΧΑΓΓΕΛΟΥ -ΟΡΙΑ ΝΟΜΟΥ;0,00;50.000,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;50.000,00;0,00;0,00;0,00;50.000,00;0,00
02.05.721.9771.α.2;ΑΠΟΧΙΟΝΙΣΜΟΣ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΝΤΟΣ ΤΩΝ ΟΡΙΩΝ ΤΩΝ ΔΗΜΩΝ ΕΔΕΣΣΑΣ ΚΑΙ ΣΚΥΔΡΑΣ;74.000,00;0,00;74.000,00;32.160,81;41.839,19;32.160,81;41.839,19;32.160,81;41.839,19;32.160,81;41.839,19;0,00;0,00;-32.160,81;74.000,00;32.160,81
02.05.721.9771.α.2.02;ΑΠΟΧΙΟΝΙΣΜΟΣ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ ΔΙΚΤΥΟΥ ΕΝΤΟΣ ΤΩΝ ΟΡΙΩΝ ΤΩΝ ΔΗΜΩΝ ΕΔΕΣΣΑΣ ΚΑΙ ΣΚΥΔΡΑΣ;74.000,00;0,00;74.000,00;32.160,81;41.839,19;32.160,81;41.839,19;32.160,81;41.839,19;32.160,81;41.839,19;0,00;0,00;-32.160,81;74.000,00;32.160,81
02.05.721.9771.α.3;ΑΠΟΧΙΟΝΙΣΜΟΣ ΕΠΑΡΧΙΑΚΟΥ ΟΔΙΚΟΥ  ΔΙΚΤΥΟΥ ΕΝΤΟΣ ΤΩΝ ΟΡΙΩΝ ΤΟΥ ΔΗΜΟΥ ΑΛΜΩΠΙΑΣ;74.000,00;0,00;74.000,00;50.911,13;23.088,87;50.911,13;23.088,87;50.911,13;23.088,87;50.911,13;23.088,87;0,00;0,00;-50.911,13;74.000,00;50.911,13
