Κωδικός Λογαριασμού;Περιγραφή;Εγκεκριμένος;Αναμορφώσεις;Διαμορφωμένος (Δ.Π.);Δεσμευθέντα;Υπόλοιπο Δεσμευθέντων ως προς Δ.Π.;Τιμολογηθέντα;Υπόλοιπο Τιμολογηθέντων ως προς Δ.Π.;Ενταλθέντα;Υπόλοιπο Ενταλθέντων    ως προς Δ.Π.;Πληρωθέντα;Υπόλοιπο Πληρωθέντων    ως προς Δ.Π.;Υπόλοιπο (Ενταλθέντα - Πληρωθέντα);Διαθέσεις;Υπόλοιπο Τιμολογηθέντων ως προς Διαθέσεις;Υπόλοιπο Διαθέσεων ως προς Δ.Π.;Υπόλοιπο Διαθέσεων ως προς Δεσμεύσεις
02.06.724.9760;Επιστημονικές μελέτες και έρευνες;290.000,00;27.445,44;317.445,44;60.122,71;257.322,73;60.122,71;257.322,73;60.122,71;257.322,73;60.122,71;257.322,73;0,00;0,00;-60.122,71;317.445,44;60.122,71
02.06.724.9762;Μελέτες και έρευνες για εκτέλεση έργων;290.000,00;27.445,44;317.445,44;60.122,71;257.322,73;60.122,71;257.322,73;60.122,71;257.322,73;60.122,71;257.322,73;0,00;0,00;-60.122,71;317.445,44;60.122,71
02.06.724.9762.β;Μελέτες και έρευνες για εκτέλεση συγκοινωνιακών έργων;240.000,00;27.445,44;267.445,44;40.688,71;226.756,73;40.688,71;226.756,73;40.688,71;226.756,73;40.688,71;226.756,73;0,00;0,00;-40.688,71;267.445,44;40.688,71
02.06.724.9762.γ;Μελέτες και έρευνες για εκτέλεση αποχετευτικών έργων;50.000,00;0,00;50.000,00;19.434,00;30.566,00;19.434,00;30.566,00;19.434,00;30.566,00;19.434,00;30.566,00;0,00;0,00;-19.434,00;50.000,00;19.434,00
02.06.724.9770;Εκτέλεση συγκοινωνιακών έργων;1.118.000,00;241.265,00;1.359.265,00;642.717,38;716.547,62;646.796,05;712.468,95;642.717,38;716.547,62;642.717,38;716.547,62;0,00;0,00;-646.796,05;1.359.265,00;642.717,38
02.06.724.9771;Εκτέλεση συγκοινωνιακών έργων;500.000,00;-167.000,00;333.000,00;292.008,15;40.991,85;292.008,15;40.991,85;292.008,15;40.991,85;292.008,15;40.991,85;0,00;0,00;-292.008,15;333.000,00;292.008,15
02.06.724.9771.γ;Εκτέλεση συγκοινωνιακών έργων - Από ΚΑΠ για δαπάνες βελτίωσης, συντήρησης και αποκατάστασης οδικού δικτύου 10%;500.000,00;-167.000,00;333.000,00;292.008,15;40.991,85;292.008,15;40.991,85;292.008,15;40.991,85;292.008,15;40.991,85;0,00;0,00;-292.008,15;333.000,00;292.008,15
02.06.724.9772;Εκτέλεση λιμενικών έργων;35.000,00;-15.000,00;20.000,00;3.200,00;16.800,00;6.400,00;13.600,00;3.200,00;16.800,00;3.200,00;16.800,00;0,00;0,00;-6.400,00;20.000,00;3.200,00
02.06.724.9772.β;Εκτέλεση λιμενικών έργων;35.000,00;-15.000,00;20.000,00;3.200,00;16.800,00;6.400,00;13.600,00;3.200,00;16.800,00;3.200,00;16.800,00;0,00;0,00;-6.400,00;20.000,00;3.200,00
02.06.724.9773;Εκτέλεση έργων ύδρευσης και άρδευσης.;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.724.9773.β;Εκτέλεση έργων ύδρευσης και άδρευσης;100.000,00;-100.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.06.724.9774;Εκτέλεση έργων αποστράγγισης;130.000,00;43.000,00;173.000,00;18.000,00;155.000,00;18.000,00;155.000,00;18.000,00;155.000,00;18.000,00;155.000,00;0,00;0,00;-18.000,00;173.000,00;18.000,00
02.06.724.9774.β;Εκτέλεση έργων αποστράγγισης;100.000,00;43.000,00;143.000,00;18.000,00;125.000,00;18.000,00;125.000,00;18.000,00;125.000,00;18.000,00;125.000,00;0,00;0,00;-18.000,00;143.000,00;18.000,00
02.06.724.9774.γ;Εκτέλεση έργων αποστράγγισης;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;30.000,00;0,00;0,00;0,00;30.000,00;0,00
02.06.724.9777;Εκτέλεση έργων αθλητισμού;68.000,00;12.000,00;80.000,00;63.489,10;16.510,90;63.489,10;16.510,90;63.489,10;16.510,90;63.489,10;16.510,90;0,00;0,00;-63.489,10;80.000,00;63.489,10
02.06.724.9777.β;Εκτέλεση έργων αθλητισμού;68.000,00;12.000,00;80.000,00;63.489,10;16.510,90;63.489,10;16.510,90;63.489,10;16.510,90;63.489,10;16.510,90;0,00;0,00;-63.489,10;80.000,00;63.489,10
02.06.724.9778;Εκτέλεση εξυγιαντικών έργων;15.000,00;4.690,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;0,00;0,00;19.690,00;0,00
02.06.724.9778.β;Εκτέλεση εξυγιαντικών έργων;15.000,00;4.690,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;19.690,00;0,00;0,00;0,00;19.690,00;0,00
02.06.724.9779;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;270.000,00;463.575,00;733.575,00;266.020,13;467.554,87;266.898,80;466.676,20;266.020,13;467.554,87;266.020,13;467.554,87;0,00;0,00;-266.898,80;733.575,00;266.020,13
02.06.724.9779.β;Εκτέλεση λοιπών έργων που δεν κατονομάζονται ειδικά;270.000,00;463.575,00;733.575,00;266.020,13;467.554,87;266.898,80;466.676,20;266.020,13;467.554,87;266.020,13;467.554,87;0,00;0,00;-266.898,80;733.575,00;266.020,13
02.06.724.9780;Συντήρηση συγκοινωνιακών έργων;1.597.022,40;2.067.386,43;3.664.408,83;1.327.386,28;2.337.022,55;1.357.925,51;2.306.483,32;1.327.386,28;2.337.022,55;1.327.386,28;2.337.022,55;0,00;0,00;-1.357.925,51;3.664.408,83;1.327.386,28
02.06.724.9781;Συντήρηση συγκοινωνιακών έργων;1.447.022,40;1.768.436,43;3.215.458,83;1.099.369,50;2.116.089,33;1.129.908,73;2.085.550,10;1.099.369,50;2.116.089,33;1.099.369,50;2.116.089,33;0,00;0,00;-1.129.908,73;3.215.458,83;1.099.369,50
02.06.724.9781.β;Συντήρηση συγκοινωνιακών έργων;50.000,00;0,00;50.000,00;13.758,62;36.241,38;13.758,62;36.241,38;13.758,62;36.241,38;13.758,62;36.241,38;0,00;0,00;-13.758,62;50.000,00;13.758,62
02.06.724.9781.γ;Συντήρηση συγκοινωνιακών έργων;1.397.022,40;1.768.436,43;3.165.458,83;1.085.610,88;2.079.847,95;1.116.150,11;2.049.308,72;1.085.610,88;2.079.847,95;1.085.610,88;2.079.847,95;0,00;0,00;-1.116.150,11;3.165.458,83;1.085.610,88
02.06.724.9782;Συντήρηση λιμενικών έργων;0,00;36.950,00;36.950,00;9.323,79;27.626,21;9.323,79;27.626,21;9.323,79;27.626,21;9.323,79;27.626,21;0,00;0,00;-9.323,79;36.950,00;9.323,79
02.06.724.9782.β;Συντήρηση λιμενικών έργων;0,00;36.950,00;36.950,00;9.323,79;27.626,21;9.323,79;27.626,21;9.323,79;27.626,21;9.323,79;27.626,21;0,00;0,00;-9.323,79;36.950,00;9.323,79
02.06.724.9783;Συντήρηση έργων ύδρευσης και άρδευσης;0,00;150.000,00;150.000,00;99.811,55;50.188,45;99.811,55;50.188,45;99.811,55;50.188,45;99.811,55;50.188,45;0,00;0,00;-99.811,55;150.000,00;99.811,55
02.06.724.9783.β;Συντήρηση έργων ύδρευσης και άρδευσης;0,00;150.000,00;150.000,00;99.811,55;50.188,45;99.811,55;50.188,45;99.811,55;50.188,45;99.811,55;50.188,45;0,00;0,00;-99.811,55;150.000,00;99.811,55
02.06.724.9784;Συντήρηση έργων αποστράγγισης;50.000,00;9.000,00;59.000,00;29.043,67;29.956,33;29.043,67;29.956,33;29.043,67;29.956,33;29.043,67;29.956,33;0,00;0,00;-29.043,67;59.000,00;29.043,67
02.06.724.9784.β;Συντήρηση έργων αποστράγγισης;50.000,00;9.000,00;59.000,00;29.043,67;29.956,33;29.043,67;29.956,33;29.043,67;29.956,33;29.043,67;29.956,33;0,00;0,00;-29.043,67;59.000,00;29.043,67
02.06.724.9789;Συντήρηση λοιπών έργων που δεν κατονομάζονται ειδικά;100.000,00;103.000,00;203.000,00;89.837,77;113.162,23;89.837,77;113.162,23;89.837,77;113.162,23;89.837,77;113.162,23;0,00;0,00;-89.837,77;203.000,00;89.837,77
02.06.724.9789.β;Συντήρηση λοιπών έργων που δεν κατονομάζονται ειδικά;100.000,00;103.000,00;203.000,00;89.837,77;113.162,23;89.837,77;113.162,23;89.837,77;113.162,23;89.837,77;113.162,23;0,00;0,00;-89.837,77;203.000,00;89.837,77
02.06.724.9800;Επενδύσεις εκτελούμενες απο τα έσοδα των ΝΠΔΔ;109.920,00;4.080,00;114.000,00;28.114,30;85.885,70;28.114,30;85.885,70;28.114,30;85.885,70;28.114,30;85.885,70;0,00;0,00;-28.114,30;114.000,00;28.114,30
02.06.724.9810;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό;34.920,00;-9.920,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.06.724.9817;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό;34.920,00;-9.920,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.06.724.9817.β;Οδοιπορικά έξοδα όσων μετακινούνται στο εσωτερικό;34.920,00;-9.920,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;25.000,00;0,00;0,00;0,00;25.000,00;0,00
02.06.724.9890;Λοιπές δαπάνες;75.000,00;14.000,00;89.000,00;28.114,30;60.885,70;28.114,30;60.885,70;28.114,30;60.885,70;28.114,30;60.885,70;0,00;0,00;-28.114,30;89.000,00;28.114,30
02.06.724.9899;Λοιπές δαπάνες;75.000,00;14.000,00;89.000,00;28.114,30;60.885,70;28.114,30;60.885,70;28.114,30;60.885,70;28.114,30;60.885,70;0,00;0,00;-28.114,30;89.000,00;28.114,30
02.06.724.9899.β;Λοιπές δαπάνες;15.000,00;4.000,00;19.000,00;19.000,00;0,00;19.000,00;0,00;19.000,00;0,00;19.000,00;0,00;0,00;0,00;-19.000,00;19.000,00;19.000,00
02.06.724.9899.γ;Λοιπές δαπάνες;60.000,00;10.000,00;70.000,00;9.114,30;60.885,70;9.114,30;60.885,70;9.114,30;60.885,70;9.114,30;60.885,70;0,00;0,00;-9.114,30;70.000,00;9.114,30
02.07;ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΧΑΛΚΙΔΙΚΗ;12.141.310,43;12.145.764,45;24.287.074,88;14.332.175,46;9.954.899,42;14.170.404,75;10.116.670,13;13.879.724,23;10.407.350,65;13.879.724,23;10.407.350,65;0,00;0,00;-14.170.404,75;24.287.074,88;14.332.175,46
02.07.071;ΥΠΗΡΕΣΙΕΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΥ - ΣΧΕΔΙΑΣΜΟΥ (Π.Δ.Ε.);1.246.528,00;8.606.052,70;9.852.580,70;5.251.193,52;4.601.387,18;5.138.582,20;4.713.998,50;5.138.582,20;4.713.998,50;5.138.582,20;4.713.998,50;0,00;0,00;-5.138.582,20;9.852.580,70;5.251.193,52
02.07.071.8000;Πληρωμές για έργα του προγρ. Δημ. Επενδύσεων;0,00;12.603,90;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;0,00;0,00;12.603,90;0,00
02.07.071.8300;Πληρωμές για έργα χρηματοδοτούμενα από κοινοτικούς πόρους;0,00;12.603,90;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;0,00;0,00;12.603,90;0,00
02.07.071.8390;Λοιπές δαπάνες;0,00;12.603,90;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;0,00;0,00;12.603,90;0,00
02.07.071.8399;Διάφορες λοιπές δαπάνες (Λογ/σμός 2194 07);0,00;12.603,90;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;12.603,90;0,00;0,00;0,00;12.603,90;0,00
02.07.071.9000;Πληρωμές για επενδύσεις;1.246.528,00;8.593.448,80;9.839.976,80;5.251.193,52;4.588.783,28;5.138.582,20;4.701.394,60;5.138.582,20;4.701.394,60;5.138.582,20;4.701.394,60;0,00;0,00;-5.138.582,20;9.839.976,80;5.251.193,52
02.07.071.9400;Πληρωμές για επενδύσεις;0,00;8.049.298,83;8.049.298,83;4.358.770,26;3.690.528,57;4.246.200,38;3.803.098,45;4.246.200,38;3.803.098,45;4.246.200,38;3.803.098,45;0,00;0,00;-4.246.200,38;8.049.298,83;4.358.770,26
02.07.071.9450; Επενδύσεις για Γεωργία - Δάση - Αλιεία;0,00;7.186.283,93;7.186.283,93;3.848.556,07;3.337.727,86;3.735.986,19;3.450.297,74;3.735.986,19;3.450.297,74;3.735.986,19;3.450.297,74;0,00;0,00;-3.735.986,19;7.186.283,93;3.848.556,07
02.07.071.9451; Επενδύσεις για Γεωργία - Δάση - Αλιεία;0,00;47.343,30;47.343,30;45.070,45;2.272,85;45.070,45;2.272,85;45.070,45;2.272,85;45.070,45;2.272,85;0,00;0,00;-45.070,45;47.343,30;45.070,45
02.07.071.9451.α;Επενδύσεις για Γεωργία;0,00;2.222,49;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;0,00;0,00;2.222,49;0,00
02.07.071.9451.α.3;Επενδύσεις για Γεωργία - ΣΑΝΑ 3;0,00;2.222,49;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;0,00;0,00;2.222,49;0,00
02.07.071.9451.α.3.3;ΣΑΝΑ3 Αγροτική οδοποιία Ιερισσού-Ξηροποτάμου (Λογ.4830000015);0,00;2.222,49;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;2.222,49;0,00;0,00;0,00;2.222,49;0,00
02.07.071.9451.β;Επενδύσεις για Δάση - Αλιεία;0,00;45.120,81;45.120,81;45.070,45;50,36;45.070,45;50,36;45.070,45;50,36;45.070,45;50,36;0,00;0,00;-45.070,45;45.120,81;45.070,45
02.07.071.9451.β.3;Επενδύσεις για Δάση - Αλιεία - ΣΑΝΑ 3;0,00;45.070,45;45.070,45;45.070,45;0,00;45.070,45;0,00;45.070,45;0,00;45.070,45;0,00;0,00;0,00;-45.070,45;45.070,45;45.070,45
02.07.071.9451.β.3.1;ΣΑΝΑ3 Λιμένας μικρών σκαφών Νικήτης (Λογ.4830007012);0,00;45.070,45;45.070,45;45.070,45;0,00;45.070,45;0,00;45.070,45;0,00;45.070,45;0,00;0,00;0,00;-45.070,45;45.070,45;45.070,45
02.07.071.9451.β.3.6;;0,00;50,36;50,36;0,00;50,36;0,00;50,36;0,00;50,36;0,00;50,36;0,00;0,00;0,00;50,36;0,00
02.07.071.9453;Επενδύσεις για Συγκοινωνίες -Σιδηρόδρομοι;0,00;1.861.374,69;1.861.374,69;66.727,50;1.794.647,19;66.727,50;1.794.647,19;66.727,50;1.794.647,19;66.727,50;1.794.647,19;0,00;0,00;-66.727,50;1.861.374,69;66.727,50
02.07.071.9453.α;Επενδύσεις για Συγκοινωνίες;0,00;1.861.374,69;1.861.374,69;66.727,50;1.794.647,19;66.727,50;1.794.647,19;66.727,50;1.794.647,19;66.727,50;1.794.647,19;0,00;0,00;-66.727,50;1.861.374,69;66.727,50
02.07.071.9453.α.3;Συγκοινωνίες - ΣΑΝΑ 3;0,00;26.212,84;26.212,84;0,00;26.212,84;0,00;26.212,84;0,00;26.212,84;0,00;26.212,84;0,00;0,00;0,00;26.212,84;0,00
02.07.071.9453.α.3.1;ΣΑΝΑ3 Έργο επαρχιακή οδός Πολυγύρου Σημάντρων - Ν. Τρίγλιας (Λογ.48300010-13);0,00;26.212,53;26.212,53;0,00;26.212,53;0,00;26.212,53;0,00;26.212,53;0,00;26.212,53;0,00;0,00;0,00;26.212,53;0,00
02.07.071.9453.α.3.4;ΣΑΝΑ3 Βελτίωση γεωμετρικών χαρ/κων Παλαιόκαστρο-Ταξιάρχης ΚΕ2004ΝΑΟ04830002 (Λογ,4830002015);0,00;0,31;0,31;0,00;0,31;0,00;0,31;0,00;0,31;0,00;0,31;0,00;0,00;0,00;0,31;0,00
02.07.071.9453.α.4;Επενδύσεις για Συγκοινωνίες - ΕΑΠ;0,00;918.434,35;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;0,00;0,00;918.434,35;0,00
02.07.071.9453.α.4.1;Κατασκευή Ε.Ο. Πολυγύρου - Ιερισσού (Λογ. Νέος);0,00;918.434,35;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;918.434,35;0,00;0,00;0,00;918.434,35;0,00
02.07.071.9453.α.5;Συγκοινωνίες ΣΑΕΠ;0,00;916.727,50;916.727,50;66.727,50;850.000,00;66.727,50;850.000,00;66.727,50;850.000,00;66.727,50;850.000,00;0,00;0,00;-66.727,50;916.727,50;66.727,50
02.07.071.9453.α.5.2;ΣΑΕΠ:Συντήρηση Εθνικού οδικού δικτύου ΠΕ Χαλ/κής έτους 2012 (λογ. 1812600800035010);0,00;916.727,50;916.727,50;66.727,50;850.000,00;66.727,50;850.000,00;66.727,50;850.000,00;66.727,50;850.000,00;0,00;0,00;-66.727,50;916.727,50;66.727,50
02.07.071.9454;Τουρισμός - Μουσεία - Μνημεία - Εκπαίδευση;0,00;3.580.695,47;3.580.695,47;2.536.831,47;1.043.864,00;2.424.261,59;1.156.433,88;2.424.261,59;1.156.433,88;2.424.261,59;1.156.433,88;0,00;0,00;-2.424.261,59;3.580.695,47;2.536.831,47
02.07.071.9454.α;Επενδύσεις για Τουρισμό;0,00;340.178,00;340.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;0,00;0,00;-200.000,00;340.178,00;200.000,00
02.07.071.9454.α.4;Τουρισμός - ΣΑΕΠ;0,00;340.178,00;340.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;0,00;0,00;-200.000,00;340.178,00;200.000,00
02.07.071.9454.α.4.1;Καταφύγιο τουριστικών σκαφών στο Λιμένα Ουρανούπολης (Λογ/σμός 1808600800000014);0,00;340.178,00;340.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;200.000,00;140.178,00;0,00;0,00;-200.000,00;340.178,00;200.000,00
02.07.071.9454.β;Επενδύσεις για Εκπαίδευση;0,00;3.240.517,47;3.240.517,47;2.336.831,47;903.686,00;2.224.261,59;1.016.255,88;2.224.261,59;1.016.255,88;2.224.261,59;1.016.255,88;0,00;0,00;-2.224.261,59;3.240.517,47;2.336.831,47
02.07.071.9454.β.3;Επενδύσεις για Εκπαίδευση - ΣΑΝΑ 3;0,00;1.390.925,98;1.390.925,98;1.106.796,81;284.129,17;1.106.796,81;284.129,17;1.106.796,81;284.129,17;1.106.796,81;284.129,17;0,00;0,00;-1.106.796,81;1.390.925,98;1.106.796,81
02.07.071.9454.β.3.10;ΣΑΝΑ3 Προσθήκη κατ' έπέκταση διώροφου κτιρίου με ημιυπόγειο στο 1ο Δημ.σχολείο Ν.Τρίγλιας και βελτιώσεις στο υφιστάμενο κτίριο (Λογ. 1810404880001010);0,00;169.356,63;169.356,63;96.596,81;72.759,82;96.596,81;72.759,82;96.596,81;72.759,82;96.596,81;72.759,82;0,00;0,00;-96.596,81;169.356,63;96.596,81
02.07.071.9454.β.3.11;ΣΑΝΑ 8 Κατασκευή νέου σχολικού κτιρίου και αναβάθμιση του υφιστάμενου Δημ.σχολείου του Τ.Δ Πορταριάς του Δ.Μουδανιών (1810404880002016);0,00;194.328,00;194.328,00;0,00;194.328,00;0,00;194.328,00;0,00;194.328,00;0,00;194.328,00;0,00;0,00;0,00;194.328,00;0,00
02.07.071.9454.β.3.3;ΣΑΝΑ3: Επέκταση Δημ. & Νηπιαγ. Συκιάς (Λογ.48300030-19);0,00;1,07;1,07;0,00;1,07;0,00;1,07;0,00;1,07;0,00;1,07;0,00;0,00;0,00;1,07;0,00
02.07.071.9454.β.3.4;ΣΑΝΑ3: 3o Νηπιαγωγείο Πολυγύρου (Λογ.4830000012);0,00;5.040,28;5.040,28;0,00;5.040,28;0,00;5.040,28;0,00;5.040,28;0,00;5.040,28;0,00;0,00;0,00;5.040,28;0,00
02.07.071.9454.β.3.9;ΣΑΝΑ 8 12θέσιο Δημοτικό σχολείο στο Τ.Δ.Ν. Καλλικράτειας του Δ.Καλλικράτειας (Λογ/σμός 4880000013);0,00;1.022.200,00;1.022.200,00;1.010.200,00;12.000,00;1.010.200,00;12.000,00;1.010.200,00;12.000,00;1.010.200,00;12.000,00;0,00;0,00;-1.010.200,00;1.022.200,00;1.010.200,00
02.07.071.9454.β.4;Επενδύσεις για Εκπαίδευση - ΣΑΝΑ 8 (Πρόγραμμα Μακεδονίας-Θράκης);0,00;749.591,49;749.591,49;630.034,66;119.556,83;517.464,78;232.126,71;517.464,78;232.126,71;517.464,78;232.126,71;0,00;0,00;-517.464,78;749.591,49;630.034,66
02.07.071.9454.β.4.1;Προσθήκη κατ' επέκταση διώροφου κτιρίου στο Γυμνάσιο-Λύκειο Συκιάς και βελτιώσεις στο υφιστάμενο κτίριο (Λογ.1810404880007018);0,00;749.591,49;749.591,49;630.034,66;119.556,83;517.464,78;232.126,71;517.464,78;232.126,71;517.464,78;232.126,71;0,00;0,00;-517.464,78;749.591,49;630.034,66
02.07.071.9454.β.5.1;12θέσιο Λύκειο Ν. Μουδανιών (Λογ/σμός 1811600880022019);0,00;1.100.000,00;1.100.000,00;600.000,00;500.000,00;600.000,00;500.000,00;600.000,00;500.000,00;600.000,00;500.000,00;0,00;0,00;-600.000,00;1.100.000,00;600.000,00
02.07.071.9455;Επενδύσεις για Οικισμό - Υγεία - Πρόνοια;0,00;300.000,00;300.000,00;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;0,00;0,00;-5.769,18;300.000,00;5.769,18
02.07.071.9455.α;Επενδύσεις για Πρόνοια;0,00;300.000,00;300.000,00;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;0,00;0,00;-5.769,18;300.000,00;5.769,18
02.07.071.9455.α.1;Πρόνοια-Επιχειρησιακό πρόγραμμα Μακεδονίας-Θράκης;0,00;300.000,00;300.000,00;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;5.769,18;294.230,82;0,00;0,00;-5.769,18;300.000,00;5.769,18
